document_id,criterion_id,chosen_branch,chosen_branch_decision,branch_a_final_decision,branch_b_final_decision,cross_branch_reason,branch_a_rule,branch_b_rule
NCT03247413,NCT03247413_inc__item2_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT03247413,NCT03247413_inc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT03255044,NCT03255044_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03255044,NCT03255044_exc__item2_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03255044,NCT03255044_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03255044,NCT03255044_exc__item4_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03255044,NCT03255044_exc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT03255044,NCT03255044_exc__item5_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03255044,NCT03255044_exc__item6_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03255044,NCT03255044_exc__item6_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03255044,NCT03255044_inc__item1_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03255044,NCT03255044_inc__item2_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT03255044,NCT03255044_inc__item2_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03255044,NCT03255044_inc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03255044,NCT03255044_inc__item3_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03255044,NCT03255044_inc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03255044,NCT03255044_inc__item4_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_llm_verifier
NCT03260881,NCT03260881_exc__item10_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item10_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item11_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT03260881,NCT03260881_exc__item11_C2,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_non_computable
NCT03260881,NCT03260881_exc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item1_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item1_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03260881,NCT03260881_exc__item2_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03260881,NCT03260881_exc__item3_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03260881,NCT03260881_exc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT03260881,NCT03260881_exc__item5_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item5_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item5_C3,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item5_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item5_C5,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item5_C6,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_exc__item6_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item6_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item6_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item6_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_exc__item6_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item7_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item7_C10,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_partial_computability
NCT03260881,NCT03260881_exc__item7_C11,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_partial_computability
NCT03260881,NCT03260881_exc__item7_C12,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03260881,NCT03260881_exc__item7_C13,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item7_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03260881,NCT03260881_exc__item7_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item7_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item7_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_exc__item7_C6,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_exc__item7_C7,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item7_C8,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item7_C9,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item8_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_exc__item8_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item8_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item8_C4,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item8_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_exc__item8_C6,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item8_C7,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_exc__item9_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_semantic_high_risk
NCT03260881,NCT03260881_inc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_inc__item2_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT03260881,NCT03260881_inc__item2_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT03260881,NCT03260881_inc__item2_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_inc__item2_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03260881,NCT03260881_inc__item2_C5,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03260881,NCT03260881_inc__item2_C6,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03260881,NCT03260881_inc__item2_C7,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT03260881,NCT03260881_inc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_inc__item4_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT03260881,NCT03260881_inc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03260881,NCT03260881_inc__item5_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03260881,NCT03260881_inc__item5_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03260881,NCT03260881_inc__item6_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT03260881,NCT03260881_inc__item6_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT03260881,NCT03260881_inc__item6_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03260881,NCT03260881_inc__item6_C4,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_partial_computability
NCT03260881,NCT03260881_inc__item6_C5,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03344887,NCT03344887_exc__item1_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_non_computable
NCT03344887,NCT03344887_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03344887,NCT03344887_exc__item2_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT03344887,NCT03344887_exc__item3_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03344887,NCT03344887_exc__item3_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_partial_computability,B_layer1_hard_issue
NCT03344887,NCT03344887_inc__item1_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03344887,NCT03344887_inc__item1_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT03376763,NCT03376763_exc__item10_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT03376763,NCT03376763_exc__item10_C2,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_partial_computability,B_accept
NCT03376763,NCT03376763_exc__item10_C3,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_non_computable
NCT03376763,NCT03376763_exc__item11_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT03376763,NCT03376763_exc__item11_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_rescue_unresolved,B_non_computable
NCT03376763,NCT03376763_exc__item1_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT03376763,NCT03376763_exc__item1_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03376763,NCT03376763_exc__item1_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03376763,NCT03376763_exc__item1_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
NCT03376763,NCT03376763_exc__item2_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT03376763,NCT03376763_exc__item2_C10,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item2_C11,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item2_C12,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item2_C13,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item2_C14,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item2_C15,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03376763,NCT03376763_exc__item2_C16,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03376763,NCT03376763_exc__item2_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
NCT03376763,NCT03376763_exc__item2_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C4,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C5,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C6,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C7,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C8,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item2_C9,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03376763,NCT03376763_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03376763,NCT03376763_exc__item3_C2,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_non_computable
NCT03376763,NCT03376763_exc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03376763,NCT03376763_exc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03376763,NCT03376763_exc__item5_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT03376763,NCT03376763_exc__item6_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03376763,NCT03376763_exc__item6_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03376763,NCT03376763_exc__item7_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item7_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_exc__item7_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03376763,NCT03376763_exc__item7_C4,A,accept,accept,non_computable,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_non_computable
NCT03376763,NCT03376763_exc__item7_C5,A,accept,accept,non_computable,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_non_computable
NCT03376763,NCT03376763_exc__item8_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT03376763,NCT03376763_exc__item9_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT03376763,NCT03376763_inc__item1_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT03376763,NCT03376763_inc__item2_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item2_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item2_C3,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_optional_review_partial
NCT03376763,NCT03376763_inc__item2_C4,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03376763,NCT03376763_inc__item3_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item3_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_llm_verifier
NCT03376763,NCT03376763_inc__item3_C3,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer1_hard_issue,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03376763,NCT03376763_inc__item4_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03376763,NCT03376763_inc__item4_C3,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item5_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03376763,NCT03376763_inc__item5_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT03376763,NCT03376763_inc__item6_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT03376763,NCT03376763_inc__item6_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_partial_computability
NCT03376763,NCT03376763_inc__item6_C3,B,partial,non_computable,partial,selected_B_because_partial_has_best_available_status,A_non_computable,B_computability_review
NCT03388840,NCT03388840_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03388840,NCT03388840_exc__item2_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03388840,NCT03388840_exc__item2_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_exc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03388840,NCT03388840_exc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_exc__item4_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03388840,NCT03388840_exc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_exc__item5_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_exc__item5_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_exc__item6_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT03388840,NCT03388840_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03388840,NCT03388840_inc__item1_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03388840,NCT03388840_inc__item1_C3,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT03400735,NCT03400735_exc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03400735,NCT03400735_exc__item1_C2,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_partial_computability,B_accept
NCT03400735,NCT03400735_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03400735,NCT03400735_exc__item2_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03400735,NCT03400735_exc__item3_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03400735,NCT03400735_exc__item4_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_computability_review
NCT03400735,NCT03400735_exc__item5_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03400735,NCT03400735_exc__item5_C2,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT03400735,NCT03400735_exc__item6_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03400735,NCT03400735_exc__item7_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03400735,NCT03400735_inc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03400735,NCT03400735_inc__item2_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT03400735,NCT03400735_inc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03400735,NCT03400735_inc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT03400735,NCT03400735_inc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03404804,NCT03404804_exc__item10_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_partial_computability,B_computability_review
NCT03404804,NCT03404804_exc__item11_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT03404804,NCT03404804_exc__item11_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT03404804,NCT03404804_exc__item11_C3,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT03404804,NCT03404804_exc__item11_C4,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT03404804,NCT03404804_exc__item12_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03404804,NCT03404804_exc__item1_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item3_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item4_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT03404804,NCT03404804_exc__item6_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item7_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item7_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03404804,NCT03404804_exc__item7_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03404804,NCT03404804_exc__item7_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item8_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT03404804,NCT03404804_exc__item8_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT03404804,NCT03404804_exc__item8_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT03404804,NCT03404804_exc__item8_C4,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03404804,NCT03404804_exc__item8_C5,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT03404804,NCT03404804_exc__item9_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT03404804,NCT03404804_exc__item9_C2,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT03404804,NCT03404804_exc__item9_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_optional_review_partial
NCT03404804,NCT03404804_exc__item9_C4,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_optional_review_partial
