document_id,criterion_id,branch,leaf_path,eligibility_type,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,item_text,entity_source_support,value_source_support,unit_source_support,operator_value_support,quantitative_representation_support,temporal_context_support,history_context_support,condition_exception_context_support,layer1_semantic_support,semantic_grounding_support,semantic_grounding_risk_score,semantic_grounding_risk_label,semantic_grounding_reasons,semantic_bottleneck_components,computability_support,layer1_execution_support,execution_support,execution_risk_score,execution_risk_label,execution_reasons,execution_bottleneck_components,final_routing_decision,llm_verifier_candidate,computability_review_candidate,routing_reasons,layer1_issue_count,layer1_needs_review,layer1_needs_llm_rescue_candidate,layer1_issue_codes_json,layer1_semantic_issue_count,layer1_semantic_issue_codes,layer1_execution_issue_count,layer1_execution_issue_codes,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,branch_a_match_found,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,node_type,status,source_text,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_agreement_n,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,missing_pass2_clause_context,critical_modifier_support,allowance_polarity_support,layer1_policy_adjusted_semantic_issue_count,layer1_policy_adjusted_execution_issue_count
NCT02584140,NCT02584140_inc__item8_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[7],,therapy,post-exposure prophylaxis (PEP) use,exists,null,,,partial,Previous post-exposure prophylaxis (PEP) use during the last 12 months.,Previous post-exposure prophylaxis (PEP) use during the last 12 months.,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,1.0,0.95,0.05,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Previous post-exposure prophylaxis (PEP) use during the last 12 months.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,therapy,post-exposure prophylaxis (PEP) use,exists,,,5,0,"{""relation"": ""within"", ""value"": 12, ""unit"": ""month"", ""anchor_event"": ""screening""}",prior,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_inc__item9_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[8].children[0],,observation,at least one HIV-infected sexual partner,exists,scalar,>=1,,partial,Has at least one HIV-infected sexual partner for =4 weeks.,Has at least one HIV-infected sexual partner for =4 weeks.,1.0,0.45,1.0,1.0,0.45,0.85,0.9,1.0,0.5,0.45,0.55,reference_review_priority,value_not_grounded_in_evidence_or_item;exists_operator_with_quantitative_cue;temporal_context_without_clear_marker;layer1_policy:hard_semantic_or_structural_issue,value_source_support;quantitative_representation_support,0.6,0.9,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,layer1_policy_mandatory_verifier,1,1,1,"[""layer1a:existence_operator_with_non_null_value""]",1,layer1_policy_hard_issue,0,,1,1,1,1,1,>=1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.285714,criterion,,Has at least one HIV-infected sexual partner for =4 weeks.,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0,condition,HIV-infected,=,,,1,0,"{""relation"": ""within"", ""value"": 4, ""unit"": ""week"", ""anchor_event"": ""screening""}",current,,,0,1.0,1.0,1,0
NCT02584140,NCT02584140_inc__item10_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[9].children[0],,observation,Sex for exchange of money,exists,null,,,partial,"Sex for exchange of money, goods or services","Sex for exchange of money, goods or services",1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0,criterion,,"Sex for exchange of money, goods or services",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,sex for exchange of money,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_inc__item10_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[9].children[1],,observation,Sex for exchange of goods,exists,null,,,partial,"Sex for exchange of money, goods or services","Sex for exchange of money, goods or services",0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,"Sex for exchange of money, goods or services",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,observation,Sex for exchange of goods,exists,,,5,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_inc__item10_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[9].children[2],,observation,Sex for exchange of services,exists,null,,,partial,"Sex for exchange of money, goods or services","Sex for exchange of money, goods or services",0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,"Sex for exchange of money, goods or services",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,observation,Sex for exchange of services,exists,,,5,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item1_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0],,condition,pregnancy,exists,null,,,partial,Pregnancy at enrollment.,Pregnancy at enrollment.,0.95,1.0,1.0,1.0,1.0,0.95,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,0,1,1,0,1,,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Pregnancy at enrollment.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,Pregnancy,exists,,,5,0,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item2_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0].children[0],,observation,"Condition that, in provider opinion, will seriously compromise ability to comply with the protocol",exists,null,,,non_computable,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol","Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.35,1.0,0.35,0.65,reference_review_priority,computability_non_computable,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.684211,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,any condition which in the opinion of the provider will seriously compromise the participant's ability to comply with the protocol,exists,,,4,0,,,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item2_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0].children[1],,observation,"Condition that, in provider opinion, will seriously compromise adherence to PrEP medication dosing",exists,null,,,non_computable,including adherence to PrEP medication dosing,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.35,1.0,0.35,0.65,reference_review_priority,computability_non_computable,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0.705882,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,any condition which in the opinion of the provider will seriously compromise adherence to PrEP medication dosing,exists,,,4,0,,,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item2_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[1],,condition,Major mental illness (active),exists,null,,,partial,"such as active, untreated or unstable major mental illness","Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1.0,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,active major mental illness,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item2_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[2],,condition,Major mental illness (untreated),exists,null,,,partial,"such as active, untreated or unstable major mental illness","Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.45,0.55,reference_review_priority,entity_supported_by_source_token_overlap;history_marker_without_history_context;critical_modifier_missing:active;layer1_policy:soft_semantic_warning,critical_modifier_support,0.6,0.9,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,1,1,0,"[""layer1c:critical_qualifier_missing_from_entity""]",1,layer1_policy_soft_warning,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1.0,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:critical_qualifier_missing_from_entity,0.4,0,1,0,other,untreated major mental illness,exists,,,4,0,,,,,0,0.45,1.0,1,0
NCT02584140,NCT02584140_exc__item2_C5,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[3],,condition,"active, untreated or unstable major mental illness",exists,null,,,partial,"such as active, untreated or unstable major mental illness","Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,reference_review_priority,history_marker_without_history_context,history_context_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1.0,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,"active, untreated or unstable major mental illness",exists,,,5,0,,,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item2_C6,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[4],,condition,Psychotic disorder (untreated),exists,null,,,partial,(i.e. untreated psychotic disorder),"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1.0,criterion,,"Any condition, which in the opinion of the provider, will seriously compromise the participant's ability to comply with the protocol, including adherence to PrEP medication dosing, such as active, untreated or unstable major mental illness (i.e. untreated psychotic disorder).",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,untreated psychotic disorder,exists,,,4,0,,,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item3_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[0],,drug,prohibited medications,exists,null,,,partial,Use of prohibited medications,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.5,criterion,,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,use of prohibited medications,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item3_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[1],,drug,nephrotoxic agents,exists,null,,,partial,agents known to be nephrotoxic,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,drug,nephrotoxic agents,exists,,,5,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item3_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[2],,drug,drugs slow in renal excretion,exists,null,,,partial,drugs slow in renal excretion,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.2,criterion,,"Use of prohibited medications, in particular, agents known to be nephrotoxic or drugs slow in renal excretion.",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,drug,drugs,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item4_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[0],,procedure,participation in an HIV vaccine trial,exists,null,,,partial,Previous participation in an HIV vaccine trial.,Previous participation in an HIV vaccine trial. Participants that were documented to have received only placebo are not excluded.,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.95,0.05,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Previous participation in an HIV vaccine trial. Participants that were documented to have received only placebo are not excluded.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,procedure,participation in an HIV vaccine trial,exists,,,5,0,,prior,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item4_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[1],,drug,placebo only (in HIV vaccine trial participation),not_exists,null,,,partial,Participants that were documented to have received only placebo are not excluded.,Previous participation in an HIV vaccine trial. Participants that were documented to have received only placebo are not excluded.,0.8,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.35,0.65,reference_review_priority,entity_supported_by_source_token_overlap;allowance_or_polarity_clause:not excluded,allowance_polarity_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,hard_semantic_grounding_uncertainty,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0.142857,criterion,,Previous participation in an HIV vaccine trial. Participants that were documented to have received only placebo are not excluded.,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,drug,placebo,not_exists,,,4,0,,prior,,,0,1.0,0.35,0,0
NCT02584140,NCT02584140_exc__item5_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4].children[0],,observation,signs suspicious for Primary HIV Infection (PHI),exists,null,,,partial,Signs or symptoms suspicious for Primary HIV Infection (PHI).,Signs or symptoms suspicious for Primary HIV Infection (PHI).,0.8,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.428571,criterion,,Signs or symptoms suspicious for Primary HIV Infection (PHI).,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,Primary HIV Infection,exists,,,3,0,,current,,,0,1.0,1.0,0,0
NCT02584140,NCT02584140_exc__item5_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4].children[1],,observation,symptoms suspicious for Primary HIV Infection (PHI),exists,null,,,partial,Signs or symptoms suspicious for Primary HIV Infection (PHI).,Signs or symptoms suspicious for Primary HIV Infection (PHI).,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.428571,criterion,,Signs or symptoms suspicious for Primary HIV Infection (PHI).,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,condition,Primary HIV Infection,exists,,,3,0,,current,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item1_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[0].children[0],,other,Investigator believes subject can comply with protocol requirements,exists,null,,,non_computable,Subjects who the investigator believes can and will comply with the requirements of the protocol,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.35,1.0,0.35,0.65,reference_review_priority,computability_non_computable,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.8,criterion,,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,the investigator believes the subject can comply with the requirements of the protocol,exists,,,5,0,,,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item1_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[0].children[1],,other,Investigator believes subject will comply with protocol requirements,exists,null,,,non_computable,Subjects who the investigator believes can and will comply with the requirements of the protocol,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.35,1.0,0.35,0.65,reference_review_priority,computability_non_computable,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.8,criterion,,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,the investigator believes the subject will comply with the requirements of the protocol,exists,,,5,0,,,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item1_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[0].children[2],,other,Ability/willingness to return for follow-up visits,exists,null,,,non_computable,return for follow-up visits,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,reference_intermediate_support,entity_supported_by_source_token_overlap,entity_source_support,0.35,1.0,0.35,0.65,reference_review_priority,computability_non_computable,computability_support,optional_llm_verifier_or_review,0,0,semantic_grounding_reference_intermediate_support,0,0,0,[],0,,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.625,criterion,,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,return for follow-up visits,exists,,,5,0,,,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item1_C4,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[0].children[3],,observation,Able to converse with study personnel,exists,null,,,partial,able to converse with study personnel,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",0.95,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.1,reference_high_support_not_auto_accept,,,0.6,1.0,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,computability_review,0,1,execution_support_reference_intermediate_support,0,0,0,[],0,,0,,0,1,1,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.0,criterion,,"Subjects who the investigator believes can and will comply with the requirements of the protocol (i.e. return for follow-up visits, and able to converse with study personnel)",continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,other,able to converse with study personnel,exists,,,4,0,,current,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item2_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[1],,demographic,Age,>=,scalar,18,year,computable,Age 18 years or older,Age 18 years or older,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,1.0,1.0,1.0,0.0,reference_high_support_not_auto_accept,,,keep_without_layer2_action,0,0,high_semantic_and_execution_support_reference,0,0,0,[],0,,0,,1,1,1,1,1,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2,criterion,,Age 18 years or older,continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,demographic,Age 18 years or older,exists,,,1,0,,,,,0,1.0,1.0,0,0
NCT02565277,NCT02565277_inc__item3_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[2].children[0],,procedure,major cardiac surgery using cardiopulmonary bypass,exists,null,,,partial,Undergoing major cardiac surgery using cardiopulmonary bypass,Undergoing major cardiac surgery using cardiopulmonary bypass,1.0,1.0,1.0,1.0,1.0,0.85,0.9,1.0,0.5,0.5,0.5,reference_review_priority,temporal_context_without_clear_marker;layer1_policy:hard_semantic_or_structural_issue,layer1_semantic_support,0.6,0.9,0.6,0.4,reference_intermediate_support,computability_partial,computability_support,llm_verifier,1,0,layer1_policy_mandatory_verifier,1,1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",1,layer1_policy_hard_issue,0,,1,1,1,1,1,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1.0,criterion,,Undergoing major cardiac surgery using cardiopulmonary bypass,mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,procedure,major cardiac surgery using cardiopulmonary bypass,exists,,,5,0,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,,,0,1.0,1.0,1,0
