branch,row_type,document_id,item_uid,clause_id,criterion_id,path,issues,pass1_clause_text,pass1_item_text,pass1_clause_type,pass1_is_negated,pass1_connector,evidence_in_pass1_clause_text,evidence_in_pass1_item_text,evidence_alignment_note,entity_type,entity_text,operator,value_type,value,temporal_context,evidence_text
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item5,C1,NCT01614041_exc__item5_C1,exclusion_criteria.children[4].children[0],,history of allergic to tandospirone,History of allergic or hypersensitivity to tandospirone,,False,,False,True,evidence_in_item_text_only,observation,allergic to tandospirone,exists,null,null,null,History of allergic or hypersensitivity to tandospirone
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item5,C2,NCT01614041_exc__item5_C2,exclusion_criteria.children[4].children[1],,history of hypersensitivity to tandospirone,History of allergic or hypersensitivity to tandospirone,,False,,False,True,evidence_in_item_text_only,observation,hypersensitivity to tandospirone,exists,null,null,null,History of allergic or hypersensitivity to tandospirone
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C1,NCT01614041_exc__item6_C1,exclusion_criteria.children[5].children[0],,serious cardiac disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious cardiac disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C2,NCT01614041_exc__item6_C2,exclusion_criteria.children[5].children[1],,unstable cardiac disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable cardiac disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C3,NCT01614041_exc__item6_C3,exclusion_criteria.children[5].children[2],,serious renal disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious renal disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C4,NCT01614041_exc__item6_C4,exclusion_criteria.children[5].children[3],,unstable renal disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable renal disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C5,NCT01614041_exc__item6_C5,exclusion_criteria.children[5].children[4],,serious neurologic disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious neurologic disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C6,NCT01614041_exc__item6_C6,exclusion_criteria.children[5].children[5],,unstable neurologic disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable neurologic disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C7,NCT01614041_exc__item6_C7,exclusion_criteria.children[5].children[6],,serious cerebrovascular disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious cerebrovascular disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C8,NCT01614041_exc__item6_C8,exclusion_criteria.children[5].children[7],,unstable cerebrovascular disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable cerebrovascular disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C9,NCT01614041_exc__item6_C9,exclusion_criteria.children[5].children[8],,serious metabolic disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious metabolic disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C10,NCT01614041_exc__item6_C10,exclusion_criteria.children[5].children[9],,unstable metabolic disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable metabolic disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C11,NCT01614041_exc__item6_C11,exclusion_criteria.children[5].children[10],,serious pulmonary disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,serious pulmonary disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item6,C12,NCT01614041_exc__item6_C12,exclusion_criteria.children[5].children[11],,unstable pulmonary disease,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,False,,False,True,evidence_in_item_text_only,condition,unstable pulmonary disease,exists,null,null,null,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease"
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item7,C1,NCT01614041_exc__item7_C1,exclusion_criteria.children[6],,secondary anxiety disorders,Secondary anxiety disorders,,False,,True,True,,condition,secondary anxiety disorders,exists,null,null,null,Secondary anxiety disorders
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item8,C1,NCT01614041_exc__item8_C1,exclusion_criteria.children[7].children[0],,drug dependence within 1 year,Drug or alcohol dependence within 1 year,,False,,False,True,evidence_in_item_text_only,condition,drug dependence,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""year"", ""anchor_event"": ""screening""}",Drug or alcohol dependence within 1 year
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item8,C2,NCT01614041_exc__item8_C2,exclusion_criteria.children[7].children[1],,alcohol dependence within 1 year,Drug or alcohol dependence within 1 year,,False,,False,True,evidence_in_item_text_only,condition,alcohol dependence,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""year"", ""anchor_event"": ""screening""}",Drug or alcohol dependence within 1 year
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item9,C1,NCT01614041_exc__item9_C1,exclusion_criteria.children[8],,currently taking benzodiazepine drugs,Patients currently taking benzodiazepine drugs,,False,,False,True,evidence_in_item_text_only,drug,benzodiazepine drugs,exists,null,null,null,Patients currently taking benzodiazepine drugs
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item10,C1,NCT01614041_exc__item10_C1,exclusion_criteria.children[9].children[0],,drivers,Drivers and dangerous machine operators,,False,,True,True,,demographic,Driver (occupation/activity),exists,null,null,null,Drivers
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item10,C2,NCT01614041_exc__item10_C2,exclusion_criteria.children[9].children[1],,dangerous machine operators,Drivers and dangerous machine operators,,False,,True,True,,demographic,Dangerous machine operator (occupation/activity),exists,null,null,null,dangerous machine operators
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item11,C1,NCT01614041_exc__item11_C1,exclusion_criteria.children[10],,participated in other clinical studies in the last 30 days,Participated in other clinical studies in the last 30 days,,False,,True,True,,observation,participation in other clinical studies,exists,null,null,"{""relation"": ""within"", ""value"": 30, ""unit"": ""day"", ""anchor_event"": ""screening""}",Participated in other clinical studies in the last 30 days
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item12,C1,NCT01614041_exc__item12_C1,exclusion_criteria.children[11].children[0],,clinically significant ECG abnormalities,Patients with clinically significant ECG or laboratory abnormalities,,False,,False,True,evidence_in_item_text_only,procedure,ECG abnormalities (clinically significant),exists,null,null,null,clinically significant ECG or laboratory abnormalities
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item12,C2,NCT01614041_exc__item12_C2,exclusion_criteria.children[11].children[1],,clinically significant laboratory abnormalities,Patients with clinically significant ECG or laboratory abnormalities,,False,,False,True,evidence_in_item_text_only,lab,laboratory abnormalities (clinically significant),exists,null,null,null,clinically significant ECG or laboratory abnormalities
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item13,C1,NCT01614041_exc__item13_C1,exclusion_criteria.children[12],,history of epilepsy,Patients with a history of epilepsy,,False,,False,True,evidence_in_item_text_only,condition,epilepsy,exists,null,null,null,Patients with a history of epilepsy
B_llm_pass2,pass2_leaf_check,NCT01614041,NCT01614041_exc__item14,C1,NCT01614041_exc__item14_C1,exclusion_criteria.children[13],,abnormal TSH concentration,Patients with abnormal TSH concentration,,False,,True,True,,lab,TSH concentration abnormal,exists,null,null,null,abnormal TSH concentration
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item1,C1,NCT00445029_inc__item1_C1,inclusion_criteria.children[0],,For both groups,For both groups:,,False,,False,True,evidence_in_item_text_only,other,For both groups,exists,null,null,null,For both groups:
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item2,C1,NCT00445029_inc__item2_C1,inclusion_criteria.children[1],,aged from 18 to 65 years old,Patients aged from 18 to 65 years old.,,False,,True,True,,demographic,Age,between,range,"{""min"": 18, ""max"": 65}",null,aged from 18 to 65 years old
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item3,C1,NCT00445029_inc__item3_C1,inclusion_criteria.children[2],,both genders are eligible for study,Both genders eligible for study.,,False,,False,True,evidence_in_item_text_only,demographic,gender,in,list,"[""male"", ""female""]",null,Both genders eligible for study.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item4,C1,NCT00445029_inc__item4_C1,inclusion_criteria.children[3],,female participants must use a contraceptive method,Female participants must use a contraceptive method.,,False,,False,True,evidence_in_item_text_only,procedure,use a contraceptive method,exists,null,null,null,Female participants must use a contraceptive method.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item5,C1,NCT00445029_inc__item5_C1,inclusion_criteria.children[4],,feasibility of patch testing,Feasibility of patch testing.,,False,,False,True,evidence_in_item_text_only,procedure,patch testing feasibility,exists,null,null,null,Feasibility of patch testing.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item6,C1,NCT00445029_inc__item6_C1,inclusion_criteria.children[5].children[0],,participants must be able to understand the Informed Consent,"Participants must be able to understand and sign the Informed Consent, and comply with all aspects of the protocol.",,False,,False,True,evidence_in_item_text_only,other,Ability to understand informed consent,exists,null,null,null,Participants must be able to understand and sign the Informed Consent
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item6,C2,NCT00445029_inc__item6_C2,inclusion_criteria.children[5].children[1],,participants must be able to sign the Informed Consent,"Participants must be able to understand and sign the Informed Consent, and comply with all aspects of the protocol.",,False,,False,True,evidence_in_item_text_only,other,Ability to sign informed consent,exists,null,null,null,Participants must be able to understand and sign the Informed Consent
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item6,C3,NCT00445029_inc__item6_C3,inclusion_criteria.children[5].children[2],,participants must be able to comply with all aspects of the protocol,"Participants must be able to understand and sign the Informed Consent, and comply with all aspects of the protocol.",,False,,True,True,,other,Ability to comply with all aspects of the protocol,exists,null,null,null,comply with all aspects of the protocol
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item7,C1,NCT00445029_inc__item7_C1,inclusion_criteria.children[6].children[0],,patients must be registered in a social security system,Patients must be registered in a social security system or with a health insurance coverage,,False,,True,True,,other,registered in a social security system,exists,null,null,null,Patients must be registered in a social security system
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item7,C2,NCT00445029_inc__item7_C2,inclusion_criteria.children[6].children[1],,patients must have a health insurance coverage,Patients must be registered in a social security system or with a health insurance coverage,,False,,False,True,evidence_in_item_text_only,other,health insurance coverage,exists,null,null,null,with a health insurance coverage
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item8,C1,NCT00445029_inc__item8_C1,inclusion_criteria.children[7],,First group: allergic patients, First group: allergic patients,,False,,True,True,,condition,allergic patients,exists,null,null,null,First group: allergic patients
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item9,C1,NCT00445029_inc__item9_C1,inclusion_criteria.children[8].children[0],,allergic contact dermatitis to para-phenylenediamine (PPD),Patients with allergic contact dermatitis to para-phenylenediamine (PPD) based on a history of PPD contact dermatitis and positive PPD patch tests.,,False,,False,True,evidence_in_item_text_only,condition,allergic contact dermatitis to para-phenylenediamine (PPD),exists,null,null,null,Patients with allergic contact dermatitis to para-phenylenediamine (PPD)
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item9,C2,NCT00445029_inc__item9_C2,inclusion_criteria.children[8].children[1],,history of PPD contact dermatitis,Patients with allergic contact dermatitis to para-phenylenediamine (PPD) based on a history of PPD contact dermatitis and positive PPD patch tests.,,False,,False,True,evidence_in_item_text_only,condition,PPD contact dermatitis,exists,null,null,null,based on a history of PPD contact dermatitis
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item9,C3,NCT00445029_inc__item9_C3,inclusion_criteria.children[8].children[2],,positive PPD patch tests,Patients with allergic contact dermatitis to para-phenylenediamine (PPD) based on a history of PPD contact dermatitis and positive PPD patch tests.,,False,,True,True,,procedure,PPD patch test,contains,scalar,"""positive""",null,positive PPD patch tests
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item10,C1,NCT00445029_inc__item10_C1,inclusion_criteria.children[9],,Second group: healthy volunteers, Second group : healthy volunteers,,False,,False,True,evidence_in_item_text_only,condition,healthy volunteer,exists,null,null,null,Second group : healthy volunteers
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item11,C1,NCT00445029_inc__item11_C1,inclusion_criteria.children[10].children[0],,history of PPD allergic contact dermatitis,"No history of PPD allergic contact dermatitis, with a negative PPD patch test.",,True,,False,True,evidence_in_item_text_only,condition,PPD allergic contact dermatitis,not_exists,null,null,null,No history of PPD allergic contact dermatitis
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_inc__item11,C2,NCT00445029_inc__item11_C2,inclusion_criteria.children[10].children[1],,negative PPD patch test,"No history of PPD allergic contact dermatitis, with a negative PPD patch test.",,False,,False,True,evidence_in_item_text_only,procedure,PPD patch test,=,scalar,"""negative""",null,with a negative PPD patch test
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item1,C1,NCT00445029_exc__item1_C1,exclusion_criteria.children[0].children[0],,pregnant,Pregnant or lactating women.,,False,,True,True,,condition,pregnant,exists,null,null,null,Pregnant
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item1,C2,NCT00445029_exc__item1_C2,exclusion_criteria.children[0].children[1],,lactating,Pregnant or lactating women.,,False,,False,True,evidence_in_item_text_only,condition,lactating,exists,null,null,null,lactating women
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item2,C1,NCT00445029_exc__item2_C1,exclusion_criteria.children[1],,evolutive skin disease on the testing zone (lower back),Evolutive skin disease on the testing zone (lower back).,,False,,False,True,evidence_in_item_text_only,condition,evolutive skin disease on the testing zone (lower back),exists,null,null,null,Evolutive skin disease on the testing zone (lower back).
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item3,C1,NCT00445029_exc__item3_C1,exclusion_criteria.children[2].children[0],,clinically significant disease,"Patients with a clinically significant disease (chronic, recurrent or active).",,False,,False,True,evidence_in_item_text_only,condition,clinically significant disease,exists,null,null,null,"Patients with a clinically significant disease (chronic, recurrent or active)."
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item3,C2,NCT00445029_exc__item3_C2,exclusion_criteria.children[2].children[1],,clinically significant disease that is chronic,"Patients with a clinically significant disease (chronic, recurrent or active).",,False,,False,True,evidence_in_item_text_only,condition,clinically significant chronic disease,exists,null,null,null,"(chronic, recurrent or active)"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item3,C3,NCT00445029_exc__item3_C3,exclusion_criteria.children[2].children[2],,clinically significant disease that is recurrent,"Patients with a clinically significant disease (chronic, recurrent or active).",,False,,False,True,evidence_in_item_text_only,condition,clinically significant recurrent disease,exists,null,null,null,"(chronic, recurrent or active)"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item3,C4,NCT00445029_exc__item3_C4,exclusion_criteria.children[2].children[3],,clinically significant disease that is active,"Patients with a clinically significant disease (chronic, recurrent or active).",,False,,False,True,evidence_in_item_text_only,condition,clinically significant active disease,exists,null,null,null,"(chronic, recurrent or active)"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item4,C1,NCT00445029_exc__item4_C1,exclusion_criteria.children[3].children[0],,systemic corticotherapy during the previous month,"Systemic corticotherapy or immunosuppressive treatment during the previous month, or local corticoid treatment the week before the patch testing.",,False,,False,True,evidence_in_item_text_only,therapy,systemic corticotherapy,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",Systemic corticotherapy or immunosuppressive treatment during the previous month
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item4,C2,NCT00445029_exc__item4_C2,exclusion_criteria.children[3].children[1],,immunosuppressive treatment during the previous month,"Systemic corticotherapy or immunosuppressive treatment during the previous month, or local corticoid treatment the week before the patch testing.",,False,,False,True,evidence_in_item_text_only,therapy,immunosuppressive treatment,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",Systemic corticotherapy or immunosuppressive treatment during the previous month
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item4,C3,NCT00445029_exc__item4_C3,exclusion_criteria.children[3].children[2],,local corticoid treatment the week before the patch testing,"Systemic corticotherapy or immunosuppressive treatment during the previous month, or local corticoid treatment the week before the patch testing.",,False,,True,True,,therapy,local corticoid treatment,exists,null,null,"{""relation"": ""within"", ""value"": 1, ""unit"": ""week"", ""anchor_event"": ""procedure""}",local corticoid treatment the week before the patch testing
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item5,C1,NCT00445029_exc__item5_C1,exclusion_criteria.children[4].children[0],,local drug use which interacts with the outcome measures,Local or systemic drug use which interacts with the outcome measures.,,False,,False,True,evidence_in_item_text_only,drug,local drug use which interacts with the outcome measures,exists,null,null,null,Local or systemic drug use which interacts with the outcome measures.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item5,C2,NCT00445029_exc__item5_C2,exclusion_criteria.children[4].children[1],,systemic drug use which interacts with the outcome measures,Local or systemic drug use which interacts with the outcome measures.,,False,,False,True,evidence_in_item_text_only,drug,systemic drug use which interacts with the outcome measures,exists,null,null,null,Local or systemic drug use which interacts with the outcome measures.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item6,C1,NCT00445029_exc__item6_C1,exclusion_criteria.children[5].children[0],,exposure to sun,"Exposure to sun or UV radiations, 15 days before the patch testing.",,False,,False,True,evidence_in_item_text_only,observation,exposure to sun,exists,null,null,null,"Exposure to sun or UV radiations, 15 days before the patch testing."
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item6,C2,NCT00445029_exc__item6_C2,exclusion_criteria.children[5].children[1],,"exposure to UV radiations, 15 days before the patch testing","Exposure to sun or UV radiations, 15 days before the patch testing.",,False,,False,True,evidence_in_item_text_only,observation,exposure to UV radiations,exists,null,null,"{""relation"": ""within"", ""value"": 15, ""unit"": ""day"", ""anchor_event"": ""procedure""}","Exposure to sun or UV radiations, 15 days before the patch testing."
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item7,C1,NCT00445029_exc__item7_C1,exclusion_criteria.children[6].children[0],,patients deprived of their civic rights,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,False,,False,True,evidence_in_item_text_only,observation,deprived of civic rights,exists,null,null,null,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision."
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item7,C2,NCT00445029_exc__item7_C2,exclusion_criteria.children[6].children[1],,patients in custody,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,False,,False,True,evidence_in_item_text_only,observation,in custody,exists,null,null,null,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision."
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item7,C3,NCT00445029_exc__item7_C3,exclusion_criteria.children[6].children[2],,patients subject to a tutorial decision,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,False,,False,True,evidence_in_item_text_only,observation,subject to a tutorial decision,exists,null,null,null,"subject to a tutorial, judiciary or administrative decision"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item7,C4,NCT00445029_exc__item7_C4,exclusion_criteria.children[6].children[3],,patients subject to a judiciary decision,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,False,,False,True,evidence_in_item_text_only,observation,subject to a judiciary decision,exists,null,null,null,"subject to a tutorial, judiciary or administrative decision"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item7,C5,NCT00445029_exc__item7_C5,exclusion_criteria.children[6].children[4],,patients subject to an administrative decision,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,False,,False,True,evidence_in_item_text_only,observation,subject to an administrative decision,exists,null,null,null,"subject to a tutorial, judiciary or administrative decision"
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item8,C1,NCT00445029_exc__item8_C1,exclusion_criteria.children[7],,patients subject to a protection measure,Patients subject to a protection measure.,,False,,False,True,evidence_in_item_text_only,other,subject to a protection measure,exists,null,null,null,Patients subject to a protection measure.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item9,C1,NCT00445029_exc__item9_C1,exclusion_criteria.children[8],,patients in a critical medical situation,Patients in a critical medical situation.,,False,,False,True,evidence_in_item_text_only,observation,critical medical situation,exists,null,null,null,Patients in a critical medical situation.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item10,C1,NCT00445029_exc__item10_C1,exclusion_criteria.children[9].children[0],,personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study,"Patients with a personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study, or which could constitute a risk for the patient.",,False,,False,True,evidence_in_item_text_only,observation,personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study,exists,null,null,null,Patients with a personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item10,C2,NCT00445029_exc__item10_C2,exclusion_criteria.children[9].children[1],,personal situation judged by the investigator as could constitute a risk for the patient,"Patients with a personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study, or which could constitute a risk for the patient.",,False,,False,True,evidence_in_item_text_only,observation,personal situation judged by the investigator as could constitute a risk for the patient,exists,null,null,null,or which could constitute a risk for the patient
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item11,C1,NCT00445029_exc__item11_C1,exclusion_criteria.children[10].children[0],,linguistic barrier preventing the patient from signing the consent form,Linguistic barrier or psychological profile preventing the patient from signing the consent form.,,False,,False,True,evidence_in_item_text_only,other,linguistic barrier preventing the patient from signing the consent form,exists,null,null,null,Linguistic barrier or psychological profile preventing the patient from signing the consent form.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item11,C2,NCT00445029_exc__item11_C2,exclusion_criteria.children[10].children[1],,psychological profile preventing the patient from signing the consent form,Linguistic barrier or psychological profile preventing the patient from signing the consent form.,,False,,False,True,evidence_in_item_text_only,other,psychological profile preventing the patient from signing the consent form,exists,null,null,null,Linguistic barrier or psychological profile preventing the patient from signing the consent form.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item12,C1,NCT00445029_exc__item12_C1,exclusion_criteria.children[11],,patient still in an exclusion period following participation in another clinical trial,Patient still in an exclusion period following the participation in another clinical trial.,,False,,False,True,evidence_in_item_text_only,observation,still in an exclusion period following participation in another clinical trial,exists,null,null,null,Patient still in an exclusion period following the participation in another clinical trial.
B_llm_pass2,pass2_leaf_check,NCT00445029,NCT00445029_exc__item13,C1,NCT00445029_exc__item13_C1,exclusion_criteria.children[12],,"having earned more than 4500€ in indemnities for participation in clinical trials during the previous 12 months, including this study","Patients having earned more than 4500€ in indemnities for participation in clinical trials during the previous 12 months, including this study.",,False,,False,True,evidence_in_item_text_only,other,earned indemnities for participation in clinical trials (including this study),>,scalar,4500,"{""relation"": ""within"", ""value"": 12, ""unit"": ""month"", ""anchor_event"": ""other""}","Patients having earned more than 4500€ in indemnities for participation in clinical trials during the previous 12 months, including this study."
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_inc__item1,C1,NCT02498483_inc__item1_C1,inclusion_criteria.children[0],,Apgar score at 5 minutes >7,Apgar score at 5 minutes >7,,False,,True,True,,observation,Apgar score,>,scalar,7,"{""relation"": ""within"", ""value"": 5, ""unit"": null, ""anchor_event"": ""other""}",Apgar score at 5 minutes >7
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_inc__item2,C1,NCT02498483_inc__item2_C1,inclusion_criteria.children[1],,birthweight greater than 2.4 kg,birthweight greater than 2.4 kg,,False,,True,True,,vital,birthweight,>,scalar,2.4,null,birthweight greater than 2.4 kg
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_inc__item3,C1,NCT02498483_inc__item3_C1,inclusion_criteria.children[2],,age of at least 10 hours,Age of at least 10 hours,,False,,True,True,,demographic,age,>=,scalar,10,null,Age of at least 10 hours
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_inc__item4,C1,NCT02498483_inc__item4_C1,inclusion_criteria.children[3].children[0],,void,At least one void.,,False,,False,True,evidence_in_item_text_only,observation,void (urination) occurrence count,>=,scalar,1,null,At least one void.
B_llm_pass2,pass2_leaf_check,NCT02498483,NCT02498483_exc__item1,C1,NCT02498483_exc__item1_C1,exclusion_criteria.children[0],,newborns of substance abusing mothers,Newborns of substance abusing mothers.,,False,,False,True,evidence_in_item_text_only,observation,newborns of substance abusing mothers,exists,null,null,null,Newborns of substance abusing mothers.
