plan_id,branch_to_update,criterion_id,document_id,item_uid,clause_id,execution_group,execution_priority,rescue_strategy,rescue_task_type,include_A_current,include_B_current,allow_new_llm_candidate,max_llm_attempts,requires_llm,requires_reverification,safe_to_apply_without_llm,blocked_from_auto_apply,b_candidate_allowed,b_candidate_reason,selection_policy,why_selected,why_deferred_or_blocked,source_branch,source_run_stage,source_candidate_kind,source_issue_codes,source_risk_reasons,source_diagnosis_summary,branch_a_risk_label,branch_a_leaf_support,branch_b_final_routing_decision,branch_b_semantic_grounding_risk_label,branch_b_semantic_grounding_support,branch_b_execution_risk_label,branch_b_execution_support
B__NCT03066440_inc__item3_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03066440_inc__item3_C2,NCT03066440,NCT03066440_inc__item3,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03104816_exc__item4_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03104816_exc__item4_C1,NCT03104816,NCT03104816_exc__item4,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03113253_inc__item3_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03113253_inc__item3_C1,NCT03113253,NCT03113253_inc__item3,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_non_computable;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
B__NCT03113253_inc__item3_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03113253_inc__item3_C2,NCT03113253,NCT03113253_inc__item3,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_non_computable;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
B__NCT03113253_inc__item3_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03113253_inc__item3_C3,NCT03113253,NCT03113253_inc__item3,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_non_computable;entity_partially_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_review_priority,0.35
B__NCT03132259_exc__item10_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03132259_exc__item10_C1,NCT03132259,NCT03132259_exc__item10,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03132259_exc__item10_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03132259_exc__item10_C2,NCT03132259,NCT03132259_exc__item10,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03132259_exc__item12_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03132259_exc__item12_C1,NCT03132259,NCT03132259_exc__item12,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_non_computable;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
B__NCT03132259_exc__item1_C1__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03132259_exc__item1_C1,NCT03132259,NCT03132259_exc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_weakly_supported_by_source_token_overlap;semantic_grounding_reference_review_priority,,,optional_llm_verifier_or_review,reference_review_priority,0.55,reference_high_support_not_auto_accept,1.0
B__NCT03132259_exc__item5_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03132259_exc__item5_C3,NCT03132259,NCT03132259_exc__item5,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03132259_inc__item1_C1__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03132259_inc__item1_C1,NCT03132259,NCT03132259_inc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,semantic_grounding_reference_intermediate_support;unit_not_grounded_in_evidence_or_item,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
B__NCT03132259_inc__item2_C1__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03132259_inc__item2_C1,NCT03132259,NCT03132259_inc__item2,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_weakly_supported_by_source_token_overlap;semantic_grounding_reference_review_priority,,,optional_llm_verifier_or_review,reference_review_priority,0.55,reference_high_support_not_auto_accept,1.0
B__NCT03132259_inc__item2_C2__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03132259_inc__item2_C2,NCT03132259,NCT03132259_inc__item2,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_weakly_supported_by_source_token_overlap;semantic_grounding_reference_review_priority,,,optional_llm_verifier_or_review,reference_review_priority,0.55,reference_high_support_not_auto_accept,1.0
B__NCT03132259_inc__item4_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03132259_inc__item4_C1,NCT03132259,NCT03132259_inc__item4,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03168555_inc__item1_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03168555_inc__item1_C1,NCT03168555,NCT03168555_inc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03176316_exc__item1_C2__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03176316_exc__item1_C2,NCT03176316,NCT03176316_exc__item1,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,semantic_grounding_reference_intermediate_support;unit_not_grounded_in_evidence_or_item,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
B__NCT03176316_exc__item1_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03176316_exc__item1_C3,NCT03176316,NCT03176316_exc__item1,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_partially_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
B__NCT03177811_exc__item1_C4__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item1_C4,NCT03177811,NCT03177811_exc__item1,C4,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03177811_exc__item2_C5__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03177811_exc__item2_C5,NCT03177811,NCT03177811_exc__item2,C5,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_weakly_supported_by_source_token_overlap;semantic_grounding_reference_review_priority,,,optional_llm_verifier_or_review,reference_review_priority,0.55,reference_high_support_not_auto_accept,1.0
B__NCT03177811_exc__item3_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item3_C1,NCT03177811,NCT03177811_exc__item3,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03177811_exc__item3_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item3_C2,NCT03177811,NCT03177811_exc__item3,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03177811_exc__item3_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item3_C3,NCT03177811,NCT03177811_exc__item3,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03177811_exc__item3_C5__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item3_C5,NCT03177811,NCT03177811_exc__item3,C5,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,critical_modifier_missing:current;entity_supported_by_source_token_overlap;semantic_grounding_reference_review_priority;unit_not_grounded_in_evidence_or_item,,,optional_llm_verifier_or_review,reference_review_priority,0.45,reference_high_support_not_auto_accept,1.0
B__NCT03177811_exc__item4_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_exc__item4_C3,NCT03177811,NCT03177811_exc__item4,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03177811_inc__item1_C3__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03177811_inc__item1_C3,NCT03177811,NCT03177811_inc__item1,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,semantic_grounding_reference_intermediate_support;unit_not_grounded_in_evidence_or_item,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
B__NCT03177811_inc__item2_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_inc__item2_C2,NCT03177811,NCT03177811_inc__item2,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03177811_inc__item2_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03177811_inc__item2_C3,NCT03177811,NCT03177811_inc__item2,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03226080_exc__item1_C1__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03226080_exc__item1_C1,NCT03226080,NCT03226080_exc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,critical_qualifier_missing_from_entity,,computability_non_computable;critical_qualifier_missing_from_entity;layer1_policy:soft_semantic_warning;layer1_policy_soft_warning;soft_semantic:critical_qualifier_missing_from_entity,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_review_priority,0.35
B__NCT03226080_exc__item1_C5__B_blocked_or_manual_review__entity_regrounding,B,NCT03226080_exc__item1_C5,NCT03226080,NCT03226080_exc__item1,C5,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03226080_exc__item1_C6__B_blocked_or_manual_review__entity_regrounding,B,NCT03226080_exc__item1_C6,NCT03226080,NCT03226080_exc__item1,C6,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03226080_inc__item1_C1__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03226080_inc__item1_C1,NCT03226080,NCT03226080_inc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_weakly_supported_by_source_token_overlap;semantic_grounding_reference_review_priority,,,optional_llm_verifier_or_review,reference_review_priority,0.55,reference_intermediate_support,0.6
B__NCT03226080_inc__item1_C2__B_blocked_or_manual_review__branch_b_field_level_semantic_judge,B,NCT03226080_inc__item1_C2,NCT03226080,NCT03226080_inc__item1,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,branch_b_field_level_semantic_judge,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,semantic_grounding_reference_intermediate_support;unit_not_grounded_in_evidence_or_item,,,optional_llm_verifier_or_review,reference_intermediate_support,0.65,reference_high_support_not_auto_accept,1.0
B__NCT03226080_inc__item1_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03226080_inc__item1_C3,NCT03226080,NCT03226080_inc__item1,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03247413_exc__item1_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_exc__item1_C1,NCT03247413,NCT03247413_exc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03247413_exc__item1_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_exc__item1_C2,NCT03247413,NCT03247413_exc__item1,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03247413_exc__item1_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_exc__item1_C3,NCT03247413,NCT03247413_exc__item1,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03247413_exc__item1_C4__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_exc__item1_C4,NCT03247413,NCT03247413_exc__item1,C4,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,computability_partial;entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_intermediate_support,0.6
B__NCT03247413_inc__item1_C1__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_inc__item1_C1,NCT03247413,NCT03247413_inc__item1,C1,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03247413_inc__item1_C2__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_inc__item1_C2,NCT03247413,NCT03247413_inc__item1,C2,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
B__NCT03247413_inc__item1_C3__B_blocked_or_manual_review__entity_regrounding,B,NCT03247413_inc__item1_C3,NCT03247413,NCT03247413_inc__item1,C3,B_blocked_or_manual_review,85,optional_branch_b_review_not_main_rescue,entity_regrounding,0,1,0,0,0,0,0,1,0,not_applicable,Not part of the main Branch B De Jure rescue budget. Keep as optional review/diagnostic.,,This Branch B row is not in the explicit 06d2 mandatory verifier subset.,B,P2_budget_allows_branch_b_optional_judge,optional_llm_rescue_or_review,,,entity_supported_by_source_token_overlap;semantic_grounding_reference_intermediate_support,,,optional_llm_verifier_or_review,reference_intermediate_support,0.8,reference_high_support_not_auto_accept,1.0
