branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
B_post_rescue,NCT01614041,inclusion_criteria.children[5].children[0],NCT01614041_inc__item6_C1,NCT01614041_inc__item6,C1,other,"Agree to be washed-out for two weeks if receiving SSRI, SNRI or NASA.",exists,null,,,,,non_computable,Requires patient agreement/compliance with a 2-week washout conditional on receiving SSRI/SNRI/NASA; not directly representable as patient-level clinical data.,"Agree to be washed-out for two weeks if receiving SSRI, SNRI or NASA.",,no_action,,condition_context_present_without_handling,flag_only
B_post_rescue,NCT01614041,inclusion_criteria.children[5].children[1],NCT01614041_inc__item6_C2,NCT01614041_inc__item6,C2,other,Agree to be washed-out for two weeks if receiving SNRI,exists,null,,,"{""relation"": ""within"", ""value"": 2, ""unit"": ""week"", ""anchor_event"": ""other""}",,non_computable,Requires patient agreement/compliance with washout; not directly representable as patient-level clinical data.,"Agree to be washed-out for two weeks if receiving SSRI, SNRI or NASA.",,no_action,,condition_context_present_without_handling,flag_only
B_post_rescue,NCT01614041,inclusion_criteria.children[5].children[2],NCT01614041_inc__item6_C3,NCT01614041_inc__item6,C3,other,Agree to be washed-out for two weeks if receiving NASA,exists,null,,,"{""relation"": ""within"", ""value"": 2, ""unit"": ""week"", ""anchor_event"": ""other""}",,non_computable,Requires patient agreement/compliance with washout; not directly representable as patient-level clinical data.,"Agree to be washed-out for two weeks if receiving SSRI, SNRI or NASA.",,no_action,,condition_context_present_without_handling,flag_only
B_post_rescue,NCT01614041,exclusion_criteria.children[0],NCT01614041_exc__item1_C1,NCT01614041_exc__item1,C1,observation,serious suicidal tendency,exists,null,,,,current,partial,Severity threshold ('serious') and definition of 'suicidal tendency' are not operationalized; may require clinical judgment or specific assessment scale.,Serious suicidal tendency,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[1],NCT01614041_exc__item2_C1,NCT01614041_exc__item2,C1,observation,score of the sixth item of HAMA,=,scalar,3,,,,computable,,The score of the sixth item of HAMA =3,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[2],NCT01614041_exc__item3_C1,NCT01614041_exc__item3,C1,observation,HAMD score,=,scalar,21,,,,computable,,The score of HAMD =21,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[3].children[0],NCT01614041_exc__item4_C1,NCT01614041_exc__item4,C1,condition,Pregnant,exists,null,,,,current,computable,,Pregnant,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[3].children[1],NCT01614041_exc__item4_C2,NCT01614041_exc__item4,C2,condition,lactating women,exists,null,,,,current,computable,,lactating women,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[4].children[0],NCT01614041_exc__item5_C1,NCT01614041_exc__item5,C1,observation,allergic to tandospirone,exists,null,,,,prior,partial,Allergy history is patient-level but may not be consistently captured as structured data; specific allergen (tandospirone) may be unstructured.,History of allergic or hypersensitivity to tandospirone,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[4].children[1],NCT01614041_exc__item5_C2,NCT01614041_exc__item5,C2,observation,hypersensitivity to tandospirone,exists,null,,,,prior,partial,Hypersensitivity history is patient-level but may not be consistently captured as structured data; specific agent (tandospirone) may be unstructured.,History of allergic or hypersensitivity to tandospirone,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[0],NCT01614041_exc__item6_C1,NCT01614041_exc__item6,C1,condition,serious cardiac disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[1],NCT01614041_exc__item6_C2,NCT01614041_exc__item6,C2,condition,unstable cardiac disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[2],NCT01614041_exc__item6_C3,NCT01614041_exc__item6,C3,condition,serious renal disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[3],NCT01614041_exc__item6_C4,NCT01614041_exc__item6,C4,condition,unstable renal disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[4],NCT01614041_exc__item6_C5,NCT01614041_exc__item6,C5,condition,serious neurologic disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[5],NCT01614041_exc__item6_C6,NCT01614041_exc__item6,C6,condition,unstable neurologic disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[6],NCT01614041_exc__item6_C7,NCT01614041_exc__item6,C7,condition,serious cerebrovascular disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[7],NCT01614041_exc__item6_C8,NCT01614041_exc__item6,C8,condition,unstable cerebrovascular disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[8],NCT01614041_exc__item6_C9,NCT01614041_exc__item6,C9,condition,serious metabolic disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[9],NCT01614041_exc__item6_C10,NCT01614041_exc__item6,C10,condition,unstable metabolic disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[10],NCT01614041_exc__item6_C11,NCT01614041_exc__item6,C11,condition,serious pulmonary disease,exists,null,,,,current,partial,Severity qualifier ('serious') is not precisely defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[5].children[11],NCT01614041_exc__item6_C12,NCT01614041_exc__item6,C12,condition,unstable pulmonary disease,exists,null,,,,current,partial,Stability qualifier ('unstable') is not operationally defined.,"Serious or unstable cardiac, renal, neurologic, cerebrovascular, metabolic, or pulmonary disease",,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[6],NCT01614041_exc__item7_C1,NCT01614041_exc__item7,C1,condition,secondary anxiety disorders,exists,null,,,,current,partial,The term 'secondary' is ambiguous without specifying secondary to what primary condition or cause.,Secondary anxiety disorders,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[7].children[0],NCT01614041_exc__item8_C1,NCT01614041_exc__item8,C1,condition,drug dependence,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,partial,Anchor event for 'within 1 year' is not specified; assumed relative to screening/enrollment.,Drug or alcohol dependence within 1 year,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[7].children[1],NCT01614041_exc__item8_C2,NCT01614041_exc__item8,C2,condition,alcohol dependence,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,partial,Anchor event for 'within 1 year' is not specified; assumed relative to screening/enrollment.,Drug or alcohol dependence within 1 year,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[8],NCT01614041_exc__item9_C1,NCT01614041_exc__item9,C1,drug,benzodiazepine drugs,exists,null,,,,current,computable,,Patients currently taking benzodiazepine drugs,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[9].children[0],NCT01614041_exc__item10_C1,NCT01614041_exc__item10,C1,demographic,Driver (occupation/activity),exists,null,,,,current,partial,Driving status/occupation may not be consistently available as structured patient-level clinical data.,Drivers,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[9].children[1],NCT01614041_exc__item10_C2,NCT01614041_exc__item10,C2,demographic,Dangerous machine operator (occupation/activity),exists,null,,,,current,partial,Machine operator status and whether machines are 'dangerous' is not typically captured as structured patient-level clinical data and is subjective.,dangerous machine operators,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[10],NCT01614041_exc__item11_C1,NCT01614041_exc__item11,C1,observation,participation in other clinical studies,exists,null,,,"{""relation"": ""within"", ""value"": 30, ""unit"": ""day"", ""anchor_event"": ""screening""}",prior,partial,"Anchor event for 'last 30 days' is not explicitly specified (e.g., screening or randomization).",Participated in other clinical studies in the last 30 days,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[11].children[0],NCT01614041_exc__item12_C1,NCT01614041_exc__item12,C1,procedure,ECG abnormalities (clinically significant),exists,null,,,,current,partial,Clinical significance threshold for ECG abnormalities is not defined.,clinically significant ECG or laboratory abnormalities,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[11].children[1],NCT01614041_exc__item12_C2,NCT01614041_exc__item12,C2,lab,laboratory abnormalities (clinically significant),exists,null,,,,current,partial,Clinical significance threshold for laboratory abnormalities is not defined.,clinically significant ECG or laboratory abnormalities,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[12],NCT01614041_exc__item13_C1,NCT01614041_exc__item13,C1,condition,epilepsy,exists,null,,,,prior,computable,,Patients with a history of epilepsy,,no_action,,,no_action
B_post_rescue,NCT01614041,exclusion_criteria.children[13],NCT01614041_exc__item14_C1,NCT01614041_exc__item14,C1,lab,abnormal TSH concentration,exists,null,,,,,partial,Abnormality threshold/range for TSH is not specified.,abnormal TSH concentration,,no_action,,existence_operator_on_quantitative_phrase,flag_only
B_post_rescue,NCT00445029,inclusion_criteria.children[0],NCT00445029_inc__item1_C1,NCT00445029_inc__item1,C1,other,For both groups,exists,null,,,,,non_computable,Administrative/study design statement; not a patient-level eligibility criterion.,For both groups:,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[1],NCT00445029_inc__item2_C1,NCT00445029_inc__item2,C1,demographic,Age,between,range,"{""min"": 18, ""max"": 65}",year,,,computable,,aged from 18 to 65 years old,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[2],NCT00445029_inc__item3_C1,NCT00445029_inc__item3,C1,demographic,gender,in,list,"[""male"", ""female""]",,,,computable,,Both genders eligible for study.,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[3],NCT00445029_inc__item4_C1,NCT00445029_inc__item4,C1,procedure,use a contraceptive method,exists,null,,,,current,partial,"Applies specifically to female participants, but sex is not explicitly represented as a separate computable clause here; contraceptive method type/timing not specified.",Female participants must use a contraceptive method.,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[4],NCT00445029_inc__item5_C1,NCT00445029_inc__item5,C1,procedure,patch testing feasibility,exists,null,,,,,non_computable,Feasibility is an operational/subjective determination rather than a patient-level clinical data element.,Feasibility of patch testing.,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[5].children[0],NCT00445029_inc__item6_C1,NCT00445029_inc__item6,C1,other,Ability to understand informed consent,exists,null,,,,,non_computable,Requires subjective/administrative assessment of participant's ability to understand informed consent.,Participants must be able to understand and sign the Informed Consent,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[5].children[1],NCT00445029_inc__item6_C2,NCT00445029_inc__item6,C2,other,Ability to sign informed consent,exists,null,,,,,non_computable,Consent signing is an administrative requirement not representable as patient-level clinical data.,Participants must be able to understand and sign the Informed Consent,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[5].children[2],NCT00445029_inc__item6_C3,NCT00445029_inc__item6,C3,other,Ability to comply with all aspects of the protocol,exists,null,,,,,non_computable,Protocol compliance is subjective/behavioral and not directly computable from clinical data.,comply with all aspects of the protocol,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[6].children[0],NCT00445029_inc__item7_C1,NCT00445029_inc__item7,C1,other,registered in a social security system,exists,null,,,,,non_computable,Administrative/insurance registration status is not reliably represented as patient-level clinical data.,Patients must be registered in a social security system,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[6].children[1],NCT00445029_inc__item7_C2,NCT00445029_inc__item7,C2,other,health insurance coverage,exists,null,,,,,non_computable,Administrative insurance coverage status is not reliably represented as patient-level clinical data.,with a health insurance coverage,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[7],NCT00445029_inc__item8_C1,NCT00445029_inc__item8,C1,condition,allergic patients,exists,null,,,,current,partial,Allergy type/definition not specified; unclear what qualifies as 'allergic'.,First group: allergic patients,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[8].children[0],NCT00445029_inc__item9_C1,NCT00445029_inc__item9,C1,condition,allergic contact dermatitis to para-phenylenediamine (PPD),exists,null,,,,current,partial,Allergen-specific attribution to para-phenylenediamine may not be consistently represented as structured patient-level data without supporting test/exposure documentation.,Patients with allergic contact dermatitis to para-phenylenediamine (PPD),,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[8].children[1],NCT00445029_inc__item9_C2,NCT00445029_inc__item9,C2,condition,PPD contact dermatitis,exists,null,,,,prior,partial,History of PPD-specific contact dermatitis may be documented only in narrative history and not reliably as structured data.,based on a history of PPD contact dermatitis,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[8].children[2],NCT00445029_inc__item9_C3,NCT00445029_inc__item9,C3,procedure,PPD patch test,contains,scalar,"""positive""",,,,partial,Patch test results may not be available as structured data; positivity may be recorded in unstructured dermatology notes.,positive PPD patch tests,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[9],NCT00445029_inc__item10_C1,NCT00445029_inc__item10,C1,condition,healthy volunteer,exists,null,,,,current,partial,"Healthy volunteer status is not precisely defined (e.g., required absence of specific conditions/labs not specified).",Second group : healthy volunteers,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[10].children[0],NCT00445029_inc__item11_C1,NCT00445029_inc__item11,C1,condition,PPD allergic contact dermatitis,not_exists,null,,,,prior,computable,,No history of PPD allergic contact dermatitis,,no_action,,,no_action
B_post_rescue,NCT00445029,inclusion_criteria.children[10].children[1],NCT00445029_inc__item11_C2,NCT00445029_inc__item11,C2,procedure,PPD patch test,=,scalar,"""negative""",,,,computable,,with a negative PPD patch test,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[0].children[0],NCT00445029_exc__item1_C1,NCT00445029_exc__item1,C1,condition,pregnant,exists,null,,,,current,computable,,Pregnant,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[0].children[1],NCT00445029_exc__item1_C2,NCT00445029_exc__item1,C2,condition,lactating,exists,null,,,,current,computable,,lactating women,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[1],NCT00445029_exc__item2_C1,NCT00445029_exc__item2,C1,condition,evolutive skin disease on the testing zone (lower back),exists,null,,,,current,partial,Term 'evolutive' is not precisely defined and may be subjective; location-specific assessment (testing zone/lower back) may not be consistently captured as structured patient-level data.,Evolutive skin disease on the testing zone (lower back).,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[2].children[0],NCT00445029_exc__item3_C1,NCT00445029_exc__item3,C1,condition,clinically significant disease,exists,null,,,,,partial,Clinically significant is subjective and the specific disease is not specified.,"Patients with a clinically significant disease (chronic, recurrent or active).",,no_action,,critical_qualifier_missing_from_entity,flag_only
B_post_rescue,NCT00445029,exclusion_criteria.children[2].children[1],NCT00445029_exc__item3_C2,NCT00445029_exc__item3,C2,condition,clinically significant chronic disease,exists,null,,,,current,partial,Clinically significant is subjective and the specific disease is not specified; chronicity may be variably defined.,"(chronic, recurrent or active)",,no_action,,critical_qualifier_missing_from_entity,flag_only
B_post_rescue,NCT00445029,exclusion_criteria.children[2].children[2],NCT00445029_exc__item3_C3,NCT00445029_exc__item3,C3,condition,clinically significant recurrent disease,exists,null,,,,prior,partial,Clinically significant is subjective and the specific disease is not specified; recurrence may be variably defined.,"(chronic, recurrent or active)",,no_action,,critical_qualifier_missing_from_entity,flag_only
B_post_rescue,NCT00445029,exclusion_criteria.children[2].children[3],NCT00445029_exc__item3_C4,NCT00445029_exc__item3,C4,condition,clinically significant active disease,exists,null,,,,current,partial,Clinically significant is subjective and the specific disease is not specified; activity status may be variably defined.,"(chronic, recurrent or active)",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[3].children[0],NCT00445029_exc__item4_C1,NCT00445029_exc__item4,C1,therapy,systemic corticotherapy,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,partial,"Anchor event for 'previous month' is not specified (e.g., screening/baseline/randomization).",Systemic corticotherapy or immunosuppressive treatment during the previous month,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[3].children[1],NCT00445029_exc__item4_C2,NCT00445029_exc__item4,C2,therapy,immunosuppressive treatment,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,partial,"Anchor event for 'previous month' is not specified (e.g., screening/baseline/randomization).",Systemic corticotherapy or immunosuppressive treatment during the previous month,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[3].children[2],NCT00445029_exc__item4_C3,NCT00445029_exc__item4,C3,therapy,local corticoid treatment,exists,null,,,"{""relation"": ""within"", ""value"": 1, ""unit"": ""week"", ""anchor_event"": ""procedure""}",prior,computable,,local corticoid treatment the week before the patch testing,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[4].children[0],NCT00445029_exc__item5_C1,NCT00445029_exc__item5,C1,drug,local drug use which interacts with the outcome measures,exists,null,,,,current,partial,Whether a local drug use 'interacts with the outcome measures' is not specified and may require study-specific judgment; drug identity and interaction definition are missing.,Local or systemic drug use which interacts with the outcome measures.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[4].children[1],NCT00445029_exc__item5_C2,NCT00445029_exc__item5,C2,drug,systemic drug use which interacts with the outcome measures,exists,null,,,,current,partial,Whether a systemic drug use 'interacts with the outcome measures' is not specified and may require study-specific judgment; drug identity and interaction definition are missing.,Local or systemic drug use which interacts with the outcome measures.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[5].children[0],NCT00445029_exc__item6_C1,NCT00445029_exc__item6,C1,observation,exposure to sun,exists,null,,,,,partial,Exposure to sun is not typically captured as structured patient-level clinical data; timing relative to patch testing is not specified in this clause.,"Exposure to sun or UV radiations, 15 days before the patch testing.",,no_action,,duration_marker_missing_from_temporal_context;temporal_marker_without_temporal_context,flag_only
B_post_rescue,NCT00445029,exclusion_criteria.children[5].children[1],NCT00445029_exc__item6_C2,NCT00445029_exc__item6,C2,observation,exposure to UV radiations,exists,null,,,"{""relation"": ""within"", ""value"": 15, ""unit"": ""day"", ""anchor_event"": ""procedure""}",,partial,Exposure to UV radiation is not typically captured as structured patient-level clinical data; patch testing anchor is a procedure but not explicitly mapped to a standard event date.,"Exposure to sun or UV radiations, 15 days before the patch testing.",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[6].children[0],NCT00445029_exc__item7_C1,NCT00445029_exc__item7,C1,observation,deprived of civic rights,exists,null,,,,,non_computable,Legal/civic status is administrative and typically not represented as standard patient-level clinical data.,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[6].children[1],NCT00445029_exc__item7_C2,NCT00445029_exc__item7,C2,observation,in custody,exists,null,,,,,non_computable,Custody status is legal/administrative and not standard patient-level clinical data.,"Patients deprived of their civic rights, in custody, or subject to a tutorial, judiciary or administrative decision.",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[6].children[2],NCT00445029_exc__item7_C3,NCT00445029_exc__item7,C3,observation,subject to a tutorial decision,exists,null,,,,,non_computable,Tutorial/guardianship decision is a legal/administrative status not typically captured as clinical data.,"subject to a tutorial, judiciary or administrative decision",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[6].children[3],NCT00445029_exc__item7_C4,NCT00445029_exc__item7,C4,observation,subject to a judiciary decision,exists,null,,,,,non_computable,Judiciary decision status is legal/administrative and not standard patient-level clinical data.,"subject to a tutorial, judiciary or administrative decision",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[6].children[4],NCT00445029_exc__item7_C5,NCT00445029_exc__item7,C5,observation,subject to an administrative decision,exists,null,,,,,non_computable,Administrative decision status is legal/administrative and not standard patient-level clinical data.,"subject to a tutorial, judiciary or administrative decision",,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[7],NCT00445029_exc__item8_C1,NCT00445029_exc__item8,C1,other,subject to a protection measure,exists,null,,,,,partial,Protection measure is a legal/administrative status and may not be consistently available as structured patient-level clinical data.,Patients subject to a protection measure.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[8],NCT00445029_exc__item9_C1,NCT00445029_exc__item9,C1,observation,critical medical situation,exists,null,,,,current,partial,The term 'critical medical situation' is not operationally defined and may be subjective without a specific clinical definition or measurable criteria.,Patients in a critical medical situation.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[9].children[0],NCT00445029_exc__item10_C1,NCT00445029_exc__item10,C1,observation,personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study,exists,null,,,,,non_computable,Requires investigator judgment about personal situation and study participation compatibility; not a standardized patient-level data element.,Patients with a personal situation judged by the investigator as unlikely to be compatible with optimal participation in the study,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[9].children[1],NCT00445029_exc__item10_C2,NCT00445029_exc__item10,C2,observation,personal situation judged by the investigator as could constitute a risk for the patient,exists,null,,,,,non_computable,Requires investigator judgment about whether a personal situation constitutes risk; not a standardized patient-level data element.,or which could constitute a risk for the patient,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[10].children[0],NCT00445029_exc__item11_C1,NCT00445029_exc__item11,C1,other,linguistic barrier preventing the patient from signing the consent form,exists,null,,,,,non_computable,Relates to ability to sign informed consent due to language barrier; administrative/consent capacity not reliably represented as structured patient-level clinical data.,Linguistic barrier or psychological profile preventing the patient from signing the consent form.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[10].children[1],NCT00445029_exc__item11_C2,NCT00445029_exc__item11,C2,other,psychological profile preventing the patient from signing the consent form,exists,null,,,,,non_computable,Relates to consent capacity based on psychological profile; subjective/consent-related and not reliably computable from structured patient-level clinical data.,Linguistic barrier or psychological profile preventing the patient from signing the consent form.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[11],NCT00445029_exc__item12_C1,NCT00445029_exc__item12,C1,observation,still in an exclusion period following participation in another clinical trial,exists,null,,,,prior,partial,"Exclusion/washout period after another clinical trial participation is not specified (duration/definition/anchor), and prior trial participation details may not be available as structured patient-level data.",Patient still in an exclusion period following the participation in another clinical trial.,,no_action,,,no_action
B_post_rescue,NCT00445029,exclusion_criteria.children[12],NCT00445029_exc__item13_C1,NCT00445029_exc__item13,C1,other,earned indemnities for participation in clinical trials (including this study),>,scalar,4500,EUR,"{""relation"": ""within"", ""value"": 12, ""unit"": ""month"", ""anchor_event"": ""other""}",,partial,"Requires administrative/financial records of total clinical-trial participation indemnities, which may not be available as standard patient-level clinical data; anchor event for the 12-month window is not explicitly defined.","Patients having earned more than 4500€ in indemnities for participation in clinical trials during the previous 12 months, including this study.",,no_action,,comparison_with_non_quantitative_entity,flag_only
B_post_rescue,NCT02498483,inclusion_criteria.children[0],NCT02498483_inc__item1_C1,NCT02498483_inc__item1,C1,observation,Apgar score,>,scalar,7,,"{""relation"": ""within"", ""value"": 5, ""unit"": null, ""anchor_event"": ""other""}",current,partial,Anchor event for 'at 5 minutes' is not explicitly specified (typically birth).,Apgar score at 5 minutes >7,temporal_context_missing_unit,flag_only,Temporal context is incomplete and value/unit cannot be safely recovered deterministically.,,no_action
B_post_rescue,NCT02498483,inclusion_criteria.children[1],NCT02498483_inc__item2_C1,NCT02498483_inc__item2,C1,vital,birthweight,>,scalar,2.4,kg,,,computable,,birthweight greater than 2.4 kg,,no_action,,,no_action
B_post_rescue,NCT02498483,inclusion_criteria.children[2],NCT02498483_inc__item3_C1,NCT02498483_inc__item3,C1,demographic,age,>=,scalar,10,hour,,,computable,,Age of at least 10 hours,,no_action,,,no_action
B_post_rescue,NCT02498483,inclusion_criteria.children[3].children[0],NCT02498483_inc__item4_C1,NCT02498483_inc__item4,C1,observation,void (urination) occurrence count,>=,scalar,1,count,,current,partial,"Timeframe for counting voids is not specified (e.g., per day, during diary period).",At least one void.,,no_action,,,no_action
B_post_rescue,NCT02498483,exclusion_criteria.children[0],NCT02498483_exc__item1_C1,NCT02498483_exc__item1,C1,observation,newborns of substance abusing mothers,exists,null,,,,,partial,Requires determining maternal substance abuse status and linking mother-infant relationship; may not be consistently available as structured patient-level data.,Newborns of substance abusing mothers.,,no_action,,,no_action
B_post_rescue,NCT02498483,exclusion_criteria.children[1].children[0],NCT02498483_exc__item2_C1,NCT02498483_exc__item2,C1,condition,anatomical contraindications to routine circumcision,exists,null,,,,current,partial,Contraindications are not specified as discrete diagnoses; 'anatomical contraindications' is broad and may require clinical judgment.,"Newborns with any contraindications to routine circumcision, anatomical",,no_action,,,no_action
B_post_rescue,NCT02498483,exclusion_criteria.children[1].children[1],NCT02498483_exc__item2_C2,NCT02498483_exc__item2,C2,condition,hematologic contraindications to routine circumcision,exists,null,,,,current,partial,Contraindications are not specified as discrete diagnoses/lab thresholds; 'hematologic contraindications' is broad and may require clinical judgment.,"Newborns with any contraindications to routine circumcision, anatomical or hematologic.",,no_action,,,no_action
B_post_rescue,NCT02627560,inclusion_criteria.children[0],NCT02627560_inc__item1_C1,NCT02627560_inc__item1,C1,condition,breast cancer,exists,null,,,,current,computable,,breast cancer,,no_action,,,no_action
B_post_rescue,NCT02627560,inclusion_criteria.children[1].children[0],NCT02627560_inc__item2_C1,NCT02627560_inc__item2,C1,procedure,unilateral mastectomy,exists,null,,,"{""relation"": ""during"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,partial,"The term 'undergoing' implies timing relative to an unspecified event (e.g., enrollment/surgery date) that is not provided.",undergoing unilateral mastectomy,,no_action,,,no_action
