document_id,criterion_id,branch,leaf_path,node_type,eligibility_type,status,entity_type,entity_text,operator,value,unit,value_type,evidence_text,item_text,source_text,layer1_needs_review,layer1_issue_count,layer1_issue_codes_json,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_match_found,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,branch_a_agreement_n,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,computability,layer1_needs_llm_rescue_candidate,missing_pass2_clause_context,value_text
NCT00461136,NCT00461136_inc__item8_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[7],criterion,,,vital,oral body temperature,between,"{""min"": 35.0, ""max"": 37.5}",°C,range,Oral body temperature within the range 35.0-37.5 °C,Oral body temperature within the range 35.0-37.5 °C,Oral body temperature within the range 35.0-37.5 °C,1,1,"[""layer1c:temporal_marker_without_temporal_context""]",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:temporal_marker_without_temporal_context,0.4,0,1,0,1,lab,Oral body temperature,exists,,,0,0,0,0,1.0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,,current,,,computable,0,0,"{""min"": 35.0, ""max"": 37.5}"
NCT00461136,NCT00461136_inc__item9_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[8],criterion,,,other,able to provide written informed consent,exists,,,null,Able to provide written informed consent prior to study participation.,Able to provide written informed consent prior to study participation. .,Able to provide written informed consent prior to study participation. .,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,able to provide written informed consent prior to study participation,exists,,,1,1,1,1,0.666667,5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",,,,non_computable,0,0,
NCT00461136,NCT00461136_inc__item10_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[9].children[0],criterion,,,other,Able to communicate well with the investigator,exists,,,null,Able to communicate well with the investigator,Able to communicate well with the investigator and comply with the requirements of the study.,Able to communicate well with the investigator and comply with the requirements of the study.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,able to communicate well with the investigator,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,non_computable,0,0,
NCT00461136,NCT00461136_inc__item10_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[9].children[1],criterion,,,other,comply with the requirements of the study,exists,,,null,comply with the requirements of the study,Able to communicate well with the investigator and comply with the requirements of the study.,Able to communicate well with the investigator and comply with the requirements of the study.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,able to comply with the requirements of the study,exists,,,1,1,1,1,0.75,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,non_computable,0,0,
NCT00461136,NCT00461136_exc__item1_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[0].children[0],criterion,,,condition,Severe Hypertension Grade 3 WHO classification,exists,,,null,Severe Hypertension Grade 3 WHO classification,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,WHO classification,exists,,,0,1,1,1,0.333333,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item1_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[0].children[1],criterion,,,vital,Mean Sitting Diastolic Blood Pressure (MSDBP),>=,110,mmHg,scalar,Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Mean Sitting Diastolic Blood Pressure (MSDBP),exists,,,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,110
NCT00461136,NCT00461136_exc__item1_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[1],criterion,,,vital,Mean Sitting Systolic Blood Pressure MSSBP,>=,180,mmHg,scalar,Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg,Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),Severe Hypertension Grade 3 WHO classification (Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg and/or Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Mean Sitting Systolic Blood Pressure,exists,,,0,0,0,0,0.833333,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,180
NCT00461136,NCT00461136_exc__item2_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0],criterion,,,drug,Acetylsalicyclic acid (ASA),>,1,g/day,scalar,Acetylsalicyclic acid (ASA) treatment >1g/day,Acetylsalicyclic acid (ASA) treatment >1g/day or regular use of Non steroidal anti-inflammatory drug (NSAIDs),Acetylsalicyclic acid (ASA) treatment >1g/day or regular use of Non steroidal anti-inflammatory drug (NSAIDs),1,2,"[""layer1c:comparison_entity_mismatch_from_source"", ""layer1c:comparison_with_non_quantitative_entity""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:comparison_entity_mismatch_from_source; soft_semantic:comparison_with_non_quantitative_entity,1.0,1,1,0,1,drug,Acetylsalicyclic acid (,>,,g,1,1,0,0,0.666667,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,1,0,1
NCT00461136,NCT00461136_exc__item2_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[1],criterion,,,drug,Non steroidal anti-inflammatory drug (NSAIDs),exists,,,null,regular use of Non steroidal anti-inflammatory drug (NSAIDs),Acetylsalicyclic acid (ASA) treatment >1g/day or regular use of Non steroidal anti-inflammatory drug (NSAIDs),Acetylsalicyclic acid (ASA) treatment >1g/day or regular use of Non steroidal anti-inflammatory drug (NSAIDs),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,Non steroidal anti-inflammatory drug (NSAIDs),exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item3_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[0],criterion,,,condition,kidney disease,exists,,,null,Kidney disease not caused by diabetes or hypertension,Kidney disease not caused by diabetes or hypertension,Kidney disease not caused by diabetes or hypertension,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Kidney disease,exists,,,1,1,1,1,1.0,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item3_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[1],criterion,,,condition,kidney disease caused by diabetes,not_exists,,,null,not caused by diabetes,Kidney disease not caused by diabetes or hypertension,Kidney disease not caused by diabetes or hypertension,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,kidney disease caused by diabetes,not_exists,,,0,1,1,1,1.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item3_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2].children[2],criterion,,,condition,kidney disease caused by hypertension,not_exists,,,null,or hypertension,Kidney disease not caused by diabetes or hypertension,Kidney disease not caused by diabetes or hypertension,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,hypertension,not_exists,,,1,1,1,1,0.2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item4_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[0],criterion,,,lab,serum potassium,<,3.5,mEq/L,scalar,Serum potassium < 3.5 or > 5.1 mEq/L,Serum potassium < 3.5 or > 5.1 mEq/L,Serum potassium < 3.5 or > 5.1 mEq/L,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Serum potassium,>,,mEq/L,1,0,0,1,1.0,3,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,3.5
NCT00461136,NCT00461136_exc__item4_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[1],criterion,,,lab,serum potassium,>,5.1,mEq/L,scalar,Serum potassium < 3.5 or > 5.1 mEq/L,Serum potassium < 3.5 or > 5.1 mEq/L,Serum potassium < 3.5 or > 5.1 mEq/L,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Serum potassium,>,,mEq/L,1,1,0,1,1.0,4,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,5.1
NCT00461136,NCT00461136_exc__item5_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4],criterion,,,lab,GFR (MDRD formula),<,40,ml/min/1.73m2,scalar,GFR < 40 ml/min/1.73m2 as measured by the MDRD formula,GFR < 40 ml/min/1.73m2 as measured by the MDRD formula,GFR < 40 ml/min/1.73m2 as measured by the MDRD formula,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,GFR,<,,ml/min,1,1,0,0,0.333333,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,computable,0,0,40
NCT00461136,NCT00461136_exc__item6_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5],criterion,,,lab,Serum albumin,<,2.0,mg/dL,scalar,Serum albumin < 2.0mg/dL,Serum albumin < 2.0mg/dL,Serum albumin < 2.0mg/dL,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Serum albumin,<,,mg/dL,1,1,0,1,1.0,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,2.0
NCT00461136,NCT00461136_exc__item7_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[0],criterion,,,condition,hypertensive encephalopathy,exists,,,null,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,hypertensive encephalopathy,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item7_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6].children[1],criterion,,,condition,cerebrovascular accident,exists,,,null,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,cerebrovascular accident,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item8_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7].children[0],criterion,,,condition,heart failure,exists,,,null,Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,heart failure,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item8_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7].children[1],criterion,,,stage,New York Heart Association (NYHA) Class,between,"{""min"": ""II"", ""max"": ""IV""}",,range,New York Heart Association (NYHA) Class II-IV,Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,New York Heart Association (NYHA),exists,,,0,0,0,1,0.833333,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,"{""min"": ""II"", ""max"": ""IV""}"
NCT00461136,NCT00461136_exc__item9_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[0],criterion,,,condition,myocardial infarction,exists,,,null,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,1,condition,myocardial infarction,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,,,partial,1,0,
NCT00461136,NCT00461136_exc__item9_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[1],criterion,,,condition,unstable angina pectoris,exists,,,null,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,1,condition,unstable angina pectoris,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,,,partial,1,0,
NCT00461136,NCT00461136_exc__item9_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[2],criterion,,,procedure,coronary bypass surgery,exists,,,null,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,1,condition,myocardial infarction,exists,,,0,1,1,1,0.0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,,,partial,1,0,
NCT00461136,NCT00461136_exc__item9_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[3],criterion,,,procedure,percutaneous coronary intervention (PCI),exists,,,null,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1","History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",1,1,"[""layer1c:temporal_anchor_mismatch_from_source""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0,1,condition,myocardial infarction,exists,,,0,1,1,1,0.0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""other""}",prior,,,partial,1,0,
NCT00461136,NCT00461136_exc__item10_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[0],criterion,,,condition,second degree heart block,exists,,,null,Second or third degree heart block,Second or third degree heart block without a pacemaker,Second or third degree heart block without a pacemaker,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Second or third degree heart block,exists,,,1,1,1,1,0.666667,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item10_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[1].children[0],criterion,,,condition,third degree heart block,exists,,,null,third degree heart block,Second or third degree heart block without a pacemaker,Second or third degree heart block without a pacemaker,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Second or third degree heart block,exists,,,1,1,1,1,0.666667,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item10_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[9].children[1].children[1],criterion,,,procedure,pacemaker,not_exists,,,null,without a pacemaker,Second or third degree heart block without a pacemaker,Second or third degree heart block without a pacemaker,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,pacemaker,not_exists,,,0,1,1,1,1.0,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item11_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[10].children[0],criterion,,,condition,potentially life threatening arrhythmia,exists,,,null,Concurrent potentially life threatening arrhythmia,Concurrent potentially life threatening arrhythmia or symptomatic arrhythmia,Concurrent potentially life threatening arrhythmia or symptomatic arrhythmia,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,arrhythmia,exists,,,1,1,1,1,0.25,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item11_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[10].children[1],criterion,,,condition,symptomatic arrhythmia,exists,,,null,symptomatic arrhythmia,Concurrent potentially life threatening arrhythmia or symptomatic arrhythmia,Concurrent potentially life threatening arrhythmia or symptomatic arrhythmia,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,arrhythmia,exists,,,1,1,1,1,0.5,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item12_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[11],criterion,,,condition,clinically significant valvular heart disease,exists,,,null,Clinically significant valvular heart disease,Clinically significant valvular heart disease,Clinically significant valvular heart disease,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,valvular heart disease,exists,,,1,1,1,1,0.6,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item13_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[12],criterion,,,condition,Type 1 diabetes mellitus,exists,,,null,Type 1 diabetes mellitus,Type 1 diabetes mellitus,Type 1 diabetes mellitus,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Type 1 diabetes mellitus,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00461136,NCT00461136_exc__item14_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[13].children[0],criterion,,,condition,"Type II diabetes mellitus, uncontrolled",exists,,,null,Uncontrolled Type II diabetes mellitus,Uncontrolled Type II diabetes mellitus (Hemaglobin subtype A1C (HbA1C) >11 %),Uncontrolled Type II diabetes mellitus (Hemaglobin subtype A1C (HbA1C) >11 %),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Type II diabetes mellitus,exists,,,1,1,1,1,0.8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00461136,NCT00461136_exc__item14_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[13].children[1],criterion,,,lab,Hemoglobin A1C (HbA1C),>,11,%,scalar,Hemaglobin subtype A1C (HbA1C) >11 %,Uncontrolled Type II diabetes mellitus (Hemaglobin subtype A1C (HbA1C) >11 %),Uncontrolled Type II diabetes mellitus (Hemaglobin subtype A1C (HbA1C) >11 %),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Hemaglobin subtype A1C (HbA1C),>,,,1,1,0,0,0.4,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,11
NCT00461136,NCT00461136_exc__item15_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[14].children[0],criterion,,,condition,malignancy,exists,,,null,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,malignancy,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 5, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item15_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[14].children[1],criterion,,,condition,leukemia,exists,,,null,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,leukemia,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 5, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item15_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[14].children[2],criterion,,,condition,lymphoma,exists,,,null,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,History of malignancy including leukemia and lymphoma (but not basal cell skin carcinoma) within the past five years,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,lymphoma,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 5, ""unit"": ""year"", ""anchor_event"": ""screening""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item16_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[15].children[0],criterion,,,procedure,participation in any clinical investigation,exists,,,null,Participation in any clinical investigation within 4 weeks prior to dosing,Participation in any clinical investigation within 4 weeks prior to dosing or longer if required by local regulation.,Participation in any clinical investigation within 4 weeks prior to dosing or longer if required by local regulation.,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,participation in any clinical investigation within 4 weeks prior to dosing,exists,,,0,1,1,1,0.454545,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 4, ""unit"": ""week"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00461136,NCT00461136_exc__item16_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[15].children[1],criterion,,,other,longer if required by local regulation,exists,,,null,or longer if required by local regulation,Participation in any clinical investigation within 4 weeks prior to dosing or longer if required by local regulation.,Participation in any clinical investigation within 4 weeks prior to dosing or longer if required by local regulation.,1,2,"[""layer1c:condition_context_present_without_handling"", ""layer1d:exception_or_condition_clause_without_context_handling""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0,1,other,participation in any clinical investigation longer than 4 weeks prior to dosing if required by local regulation,exists,,,1,1,1,1,0.352941,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,non_computable,1,0,
