dataset,branch,source_ast_file,document_id,criterion_type,item_uid,clause_id,criterion_id,tree_path,entity_type,entity_text,operator,value_type,value_json,unit,computability,non_computable_reason,evidence_text,clause_text,item_text,n_bert_anchors,n_bert_supports,best_anchor_text,best_anchor_label,best_anchor_score,best_anchor_start,best_anchor_end,best_anchor_mapped_entity_type,has_bert_anchor,entity_type_matches_best_anchor,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,entity_text_overlaps_best_anchor,best_anchor_token_overlap,any_anchor_token_overlap,entity_text_token_overlaps_best_anchor,entity_text_token_overlaps_any_anchor,entity_text_equals_best_anchor_text,entity_text_contains_best_anchor_text,best_anchor_text_contains_entity_text,support_labels_json,n_qualifier_supports,n_value_supports,n_temporal_supports,n_negation_supports,operator_category,operator_requires_value,scalar_value_present,range_has_min,range_has_max,range_has_any_bound,list_value_present,operator_value_structurally_supported,unit_present,value_text_found_in_evidence,unit_text_found_in_evidence,temporal_marker_in_evidence,temporal_context_present,temporal_relation,temporal_value_present,temporal_unit_present,temporal_anchor_event,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_context,history_marker_missing_context,condition_marker_in_evidence,exception_marker_in_evidence,condition_context_present,exception_context_present,condition_marker_missing_context,exception_marker_missing_context,condition_or_exception_missing_context,computable_with_unhandled_condition_or_exception,provenance_present,source_modifier_text,source_condition_text,source_exception_context,history_context_hint,critical_qualifier_in_evidence,generic_entity_text,layer1_issue_count,layer1_issue_codes,layer1_issue_sources,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_execution_issue_count,has_layer1_inventory_issue,has_layer1_policy_issue,has_layer1d_issue,quantitative_cue_in_evidence,exists_with_quantitative_cue,value_missing_with_quantitative_cue,quantitative_cue_unhandled
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item7,C3,NCT03376763_exc__item7_C3,exclusion_criteria/OR[6]/OR[2],condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",history of clinically significant tardive dyskinesia,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",3,2,tardive dyskinesia,Condition,0.997002,91,109,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,clinically significant,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item7,C4,NCT03376763_exc__item7_C4,exclusion_criteria/OR[6]/OR[3],condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",history of other medical condition that would expose them to undue risk,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",3,2,tardive dyskinesia,Condition,0.997002,91,109,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,clinically significant,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item7,C5,NCT03376763_exc__item7_C5,exclusion_criteria/OR[6]/OR[4],condition,tardive dyskinesia,exists,null,null,,computable,,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",history of other medical condition that would interfere with study assessments,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",3,2,tardive dyskinesia,Condition,0.997002,91,109,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,clinically significant,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item8,C1,NCT03376763_exc__item8_C1,exclusion_criteria/OR[7],condition,drug abuse disorder,exists,null,null,,computable,,"Significant history of drug abuse disorder (including alcohol, as defined in DSM-5 substance use disorder or in the opinion of the investigator) within the last 6 months prior to screening.",significant history of drug abuse disorder within the last 6 months prior to screening,"Significant history of drug abuse disorder (including alcohol, as defined in DSM-5 substance use disorder or in the opinion of the investigator) within the last 6 months prior to screening.",2,4,drug abuse disorder,Condition,0.981944,23,42,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Observation"": 1, ""Qualifier"": 2, ""Temporal"": 1}",2,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,screening,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,Significant | DSM-5,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item9,C1,NCT03376763_exc__item9_C1,exclusion_criteria/OR[8],other,participating in another interventional clinical trial within 30 days prior to screening,exists,null,null,,partial,Entity typing is weak and may require later review.,Subjects participating another interventional clinical trial within 30 days prior to screening.,participating in another interventional clinical trial within 30 days prior to screening,Subjects participating another interventional clinical trial within 30 days prior to screening.,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,screening,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item10,C1,NCT03376763_exc__item10_C1,exclusion_criteria/OR[9]/OR[0],demographic,pregnant,exists,null,null,,computable,,pregnant,pregnant,"Women who are pregnant, nursing, or who plan to become pregnant while in the trial.",0,0,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item10,C2,NCT03376763_exc__item10_C2,exclusion_criteria/OR[9]/OR[1],other,nursing,exists,null,null,,partial,Entity typing is weak and may require later review.,nursing,nursing,"Women who are pregnant, nursing, or who plan to become pregnant while in the trial.",0,0,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item10,C3,NCT03376763_exc__item10_C3,exclusion_criteria/OR[9]/OR[2],demographic,plan to become pregnant while in the trial,exists,null,null,,computable,,plan to become pregnant while in the trial,plan to become pregnant while in the trial,"Women who are pregnant, nursing, or who plan to become pregnant while in the trial.",0,1,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item11,C1,NCT03376763_exc__item11_C1,exclusion_criteria/OR[10]/OR[0],other,any other clinically significant finding of the physical examination that make investigator consider that it would be inappropriate to participate in this study,exists,null,null,,non_computable,Subjective or operational criterion.,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,any other clinically significant finding of the physical examination that make investigator consider that it would be inappropriate to participate in this study,Subjects having any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study.,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT03376763,exclusion,NCT03376763_exc__item11,C2,NCT03376763_exc__item11_C2,exclusion_criteria/OR[10]/OR[1],other,any other clinically significant laboratory value that make investigator consider that it would be inappropriate to participate in this study,exists,null,null,,non_computable,Subjective or operational criterion.,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,any other clinically significant laboratory value that make investigator consider that it would be inappropriate to participate in this study,Subjects having any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study.,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item1,C1,NCT00461136_inc__item1_C1,inclusion_criteria/AND[0]/OR[0],demographic,male patients,exists,null,null,,computable,,Male and/or female patients,male patients,Male and/or female patients from 30-80 years of age with a diagnosis of Type 2 diabetes (WHO criteria).,0,2,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,"{""Person"": 2}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item1,C2,NCT00461136_inc__item1_C2,inclusion_criteria/AND[0]/OR[1]/AND[0],demographic,female patients,exists,null,null,,computable,,Male and/or female patients,female patients,Male and/or female patients from 30-80 years of age with a diagnosis of Type 2 diabetes (WHO criteria).,0,2,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,"{""Person"": 2}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item1,C3,NCT00461136_inc__item1_C3,inclusion_criteria/AND[0]/OR[1]/AND[1],demographic,30-80 years of age,exists,null,null,,computable,,from 30-80 years of age,30-80 years of age,Male and/or female patients from 30-80 years of age with a diagnosis of Type 2 diabetes (WHO criteria).,0,2,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,"{""Person"": 1, ""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item1,C4,NCT00461136_inc__item1_C4,inclusion_criteria/AND[0]/OR[1]/AND[2],condition,Type 2 diabetes,exists,null,null,,computable,,with a diagnosis of Type 2 diabetes (WHO criteria),diagnosis of Type 2 diabetes (WHO criteria),Male and/or female patients from 30-80 years of age with a diagnosis of Type 2 diabetes (WHO criteria).,2,0,WHO criteria,Measurement,0.548954,89,101,lab,1,0,1,1,1,1,0,0.0,1.0,0,1,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item2,C1,NCT00461136_inc__item2_C1,inclusion_criteria/AND[1]/OR[0],condition,diabetic nephropathy,exists,null,null,,computable,,Incipient and established diabetic nephropathy,incipient diabetic nephropathy,Incipient and established diabetic nephropathy (urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day).,1,2,diabetic nephropathy,Condition,0.997112,26,46,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2}",2,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,ipient | established,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item2,C2,NCT00461136_inc__item2_C2,inclusion_criteria/AND[1]/OR[1]/AND[0],condition,diabetic nephropathy,exists,null,null,,computable,,Incipient and established diabetic nephropathy,established diabetic nephropathy,Incipient and established diabetic nephropathy (urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day).,1,2,diabetic nephropathy,Condition,0.997112,26,46,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2}",2,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,ipient | established,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item2,C3,NCT00461136_inc__item2_C3,inclusion_criteria/AND[1]/OR[1]/AND[1],lab,urinary albumin excretion,exists,null,null,,computable,,urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day,urinary albumin excretion ≥ 100 mg/day,Incipient and established diabetic nephropathy (urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day).,1,1,urinary albumin excretion,Measurement,0.996663,48,73,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item2,C4,NCT00461136_inc__item2_C4,inclusion_criteria/AND[1]/OR[1]/AND[2],lab,urinary albumin excretion,exists,null,null,,computable,,urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day,urinary albumin excretion ≤ 2000 mg/day,Incipient and established diabetic nephropathy (urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day).,1,1,urinary albumin excretion,Measurement,0.996663,48,73,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item3,C1,NCT00461136_inc__item3_C1,inclusion_criteria/AND[2]/AND[0],lab,Glomerular filtration rate (GFR),exists,null,null,,computable,,Glomerular filtration rate (GFR) ≥ 40 ml/min,Glomerular filtration rate (GFR) ≥ 40 ml/min,Glomerular filtration rate (GFR) ≥ 40 ml/min (estimated using Modification of Diet in Renal Disease (MDRD) formula) in the last 4 months.,1,1,Glomerular filtration rate (GFR),Measurement,0.996438,0,32,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item3,C2,NCT00461136_inc__item3_C2,inclusion_criteria/AND[2]/AND[1],other,GFR estimated using Modification of Diet in Renal Disease (MDRD) formula,exists,null,null,,partial,Entity typing is weak and may require later review.,estimated using Modification of Diet in Renal Disease (MDRD) formula,GFR estimated using Modification of Diet in Renal Disease (MDRD) formula,Glomerular filtration rate (GFR) ≥ 40 ml/min (estimated using Modification of Diet in Renal Disease (MDRD) formula) in the last 4 months.,0,1,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Modification of Diet in Renal Disease (MDRD) formula,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item3,C3,NCT00461136_inc__item3_C3,inclusion_criteria/AND[2]/AND[2],other,GFR measurement in the last 4 months,exists,null,null,,partial,Entity typing is weak and may require later review.,in the last 4 months,GFR measurement in the last 4 months,Glomerular filtration rate (GFR) ≥ 40 ml/min (estimated using Modification of Diet in Renal Disease (MDRD) formula) in the last 4 months.,0,1,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item4,C1,NCT00461136_inc__item4_C1,inclusion_criteria/AND[3]/OR[0],condition,postmenopausal,exists,null,null,,computable,,Female patients must be postmenopausal,female patients must be postmenopausal,Female patients must be postmenopausal or must have had a bilateral oophorectomy or must have been surgically sterilized or hysterectomized at least 6 months prior to screening.,1,1,postmenopausal,Condition,0.93593,24,38,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Person"": 1}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item4,C2,NCT00461136_inc__item4_C2,inclusion_criteria/AND[3]/OR[1],procedure,bilateral oophorectomy,exists,null,null,,computable,,must have had a bilateral oophorectomy,female patients must have had a bilateral oophorectomy,Female patients must be postmenopausal or must have had a bilateral oophorectomy or must have been surgically sterilized or hysterectomized at least 6 months prior to screening.,1,0,bilateral oophorectomy,Procedure,0.677615,58,80,procedure,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item4,C3,NCT00461136_inc__item4_C3,inclusion_criteria/AND[3]/OR[2],condition,surgically sterilized,exists,null,null,,computable,,must have been surgically sterilized,female patients must have been surgically sterilized,Female patients must be postmenopausal or must have had a bilateral oophorectomy or must have been surgically sterilized or hysterectomized at least 6 months prior to screening.,1,0,surgically sterilized,Condition,0.653998,99,120,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item4,C4,NCT00461136_inc__item4_C4,inclusion_criteria/AND[3]/OR[3],condition,hysterectomized,>=,scalar,6,months,computable,,hysterectomized at least 6 months prior to screening,female patients must have been hysterectomized at least 6 months prior to screening,Female patients must be postmenopausal or must have had a bilateral oophorectomy or must have been surgically sterilized or hysterectomized at least 6 months prior to screening.,1,1,hysterectomized,Condition,0.515194,124,139,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,comparison,1,1,0,0,0,0,1,1,1,1,1,1,before,0,0,screening,0,1,0,,1,0,0,0,0,0,0,0,0,0,,,,,0,0,2,layer1c:comparison_with_non_quantitative_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item5,C1,NCT00461136_inc__item5_C1,inclusion_criteria/AND[4]/OR[0]/AND[0],lab,blood pressure,exists,null,null,,computable,,Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg at baseline (Day -1),To be eligible patients must fulfill the following criteria: Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1) AND patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1).; Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1).,2,4,blood pressure,Measurement,0.995901,114,128,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 3, ""Value"": 1}",0,1,3,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1b:duplicate_identical_leaf|layer1c:temporal_marker_without_temporal_context|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item5,C2,NCT00461136_inc__item5_C2,inclusion_criteria/AND[4]/OR[0]/AND[1],lab,blood pressure,exists,null,null,,computable,,Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),patients on ongoing hypertensive therapy must have a blood pressure lower than 170/105 mm Hg at baseline (Day -1),To be eligible patients must fulfill the following criteria: Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1) AND patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1).; Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1).,2,4,blood pressure,Measurement,0.995901,114,128,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 3, ""Value"": 1}",0,1,3,0,existence,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,3,layer1b:duplicate_identical_leaf|layer1c:temporal_marker_without_temporal_context|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00461136,inclusion,NCT00461136_inc__item5,C3,NCT00461136_inc__item5_C3,inclusion_criteria/AND[4]/OR[0]/AND[2],drug,antihypertensive medications,>=,scalar,8,weeks,computable,,patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1),patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1),To be eligible patients must fulfill the following criteria: Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1) AND patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1).; Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1).,1,2,antihypertensive medications,Drug,0.921267,225,253,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,comparison,1,1,0,0,0,0,1,1,1,1,1,1,before,0,0,baseline,0,1,0,,1,0,0,0,0,0,0,0,0,1,stable,,,,0,0,3,layer1c:comparison_with_non_quantitative_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,2,0,0,1,0,1,0,0,0
