branch,document_id,criterion_id,item_uid,clause_id,path,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,layer1a_issues,layer1b_flags,layer1c_warnings,layer1d_issues,all_layer1_codes,layer1_policy_bucket,layer1_policy_severity,layer1_policy_action_hint,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count
B,NCT03376763,NCT03376763_exc__item3_C1,NCT03376763_exc__item3,C1,exclusion_criteria.children[2].children[0],condition,diseases of the central nervous system,exists,null,,,partial,Subjects with diseases of the central nervous system that may impact the assessment of the psychotic symptoms as per investigator's opinion.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item3_C2,NCT03376763_exc__item3,C2,exclusion_criteria.children[2].children[1],observation,diseases of the central nervous system may impact the assessment of the psychotic symptoms as per investigator's opinion,exists,null,,,non_computable,diseases of the central nervous system that may impact the assessment of the psychotic symptoms as per investigator's opinion.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item4_C1,NCT03376763_exc__item4,C1,exclusion_criteria.children[3].children[0],drug,clozapine,exists,null,,,computable,treated with clozapine or long-acting injectable antipsychotic drugs within 3 months prior to the screening,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item4_C2,NCT03376763_exc__item4,C2,exclusion_criteria.children[3].children[1],drug,long-acting injectable antipsychotic drugs,exists,null,,,partial,treated with clozapine or long-acting injectable antipsychotic drugs within 3 months prior to the screening,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item5_C1,NCT03376763_exc__item5,C1,exclusion_criteria.children[4],drug,oral antipsychotics over maximum maintenance dose,exists,null,,,partial,Subjects who have been treated over maximum maintenance dose (as specified in each label) of oral antipsychotics at screening.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item6_C1,NCT03376763_exc__item6,C1,exclusion_criteria.children[5].children[0],observation,significant risk of violent behaviour,exists,null,,,partial,a significant risk of violent behaviour or a significant risk of committing suicide based on history or investigator's judgment,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item6_C2,NCT03376763_exc__item6,C2,exclusion_criteria.children[5].children[1],observation,significant risk of committing suicide,exists,null,,,partial,a significant risk of violent behaviour or a significant risk of committing suicide based on history or investigator's judgment,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item7_C1,NCT03376763_exc__item7,C1,exclusion_criteria.children[6].children[0],condition,seizures,exists,null,,,computable,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item7_C2,NCT03376763_exc__item7,C2,exclusion_criteria.children[6].children[1],condition,neuroleptic malignant syndrome,exists,null,,,computable,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item7_C3,NCT03376763_exc__item7,C3,exclusion_criteria.children[6].children[2],condition,clinically significant tardive dyskinesia,exists,null,,,partial,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item7_C4,NCT03376763_exc__item7,C4,exclusion_criteria.children[6].children[3],condition,other medical condition that would expose them to undue risk,exists,null,,,non_computable,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item7_C5,NCT03376763_exc__item7,C5,exclusion_criteria.children[6].children[4],condition,other medical condition that would interfere with study assessments,exists,null,,,non_computable,"Subjects had a history of seizures, neuroleptic malignant syndrome, clinically significant tardive dyskinesia, or other medical condition that would expose them to undue risk or interfere with study assessments.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item8_C1,NCT03376763_exc__item8,C1,exclusion_criteria.children[7],condition,drug abuse disorder (including alcohol); DSM-5 substance use disorder,exists,null,,,partial,"Significant history of drug abuse disorder (including alcohol, as defined in DSM-5 substance use disorder or in the opinion of the investigator) within the last 6 months prior to screening.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item9_C1,NCT03376763_exc__item9,C1,exclusion_criteria.children[8],observation,participation in another interventional clinical trial,exists,null,,,partial,Subjects participating another interventional clinical trial within 30 days prior to screening.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item10_C1,NCT03376763_exc__item10,C1,exclusion_criteria.children[9].children[0],condition,pregnant,exists,null,,,computable,pregnant,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item10_C2,NCT03376763_exc__item10,C2,exclusion_criteria.children[9].children[1],observation,nursing,exists,null,,,computable,nursing,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item10_C3,NCT03376763_exc__item10,C3,exclusion_criteria.children[9].children[2],observation,plan to become pregnant,exists,null,,,non_computable,plan to become pregnant while in the trial,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item11_C1,NCT03376763_exc__item11,C1,exclusion_criteria.children[10].children[0],observation,clinically significant finding of the physical examination considered by investigator to make participation inappropriate,exists,null,,,non_computable,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03376763,NCT03376763_exc__item11_C2,NCT03376763_exc__item11,C2,exclusion_criteria.children[10].children[1],lab,clinically significant laboratory value considered by investigator to make participation inappropriate,exists,null,,,non_computable,any other clinically significant finding of the physical examination or laboratory value that make investigator consider that it would be inappropriate to participate in this study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item1_C1,NCT00461136_inc__item1,C1,inclusion_criteria.children[0].children[0],demographic,sex,=,scalar,"""male""",,computable,Male and/or female patients,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item1_C2,NCT00461136_inc__item1,C2,inclusion_criteria.children[0].children[1].children[0],demographic,sex,=,scalar,"""female""",,computable,Male and/or female patients,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item1_C3,NCT00461136_inc__item1,C3,inclusion_criteria.children[0].children[1].children[1],demographic,age,between,range,"{""min"": 30, ""max"": 80}",year,computable,from 30-80 years of age,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item1_C4,NCT00461136_inc__item1,C4,inclusion_criteria.children[0].children[1].children[2],condition,Type 2 diabetes mellitus,exists,null,,,computable,with a diagnosis of Type 2 diabetes (WHO criteria),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item2_C1,NCT00461136_inc__item2,C1,inclusion_criteria.children[1].children[0],condition,incipient diabetic nephropathy,exists,null,,,partial,Incipient and established diabetic nephropathy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item2_C2,NCT00461136_inc__item2,C2,inclusion_criteria.children[1].children[1].children[0],condition,established diabetic nephropathy,exists,null,,,partial,Incipient and established diabetic nephropathy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item2_C3,NCT00461136_inc__item2,C3,inclusion_criteria.children[1].children[1].children[1],lab,urinary albumin excretion,>=,scalar,100,mg/day,computable,urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item2_C4,NCT00461136_inc__item2,C4,inclusion_criteria.children[1].children[1].children[2],lab,urinary albumin excretion,<=,scalar,2000,mg/day,computable,urinary albumin excretion ≥ 100 mg/day but ≤ 2000 mg/day,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item3_C1,NCT00461136_inc__item3,C1,inclusion_criteria.children[2].children[0],lab,Glomerular filtration rate (GFR),>=,scalar,40,ml/min,computable,Glomerular filtration rate (GFR) ≥ 40 ml/min,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item3_C2,NCT00461136_inc__item3,C2,inclusion_criteria.children[2].children[1],observation,GFR estimated using Modification of Diet in Renal Disease (MDRD) formula,exists,null,,,partial,estimated using Modification of Diet in Renal Disease (MDRD) formula,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item3_C3,NCT00461136_inc__item3,C3,inclusion_criteria.children[2].children[2],lab,Glomerular filtration rate (GFR) measurement,exists,null,,,partial,in the last 4 months,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item4_C1,NCT00461136_inc__item4,C1,inclusion_criteria.children[3].children[0],condition,postmenopausal,exists,null,,,computable,Female patients must be postmenopausal,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item4_C2,NCT00461136_inc__item4,C2,inclusion_criteria.children[3].children[1],procedure,bilateral oophorectomy,exists,null,,,computable,must have had a bilateral oophorectomy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item4_C3,NCT00461136_inc__item4,C3,inclusion_criteria.children[3].children[2],procedure,surgical sterilization,exists,null,,,partial,must have been surgically sterilized,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item4_C4,NCT00461136_inc__item4,C4,inclusion_criteria.children[3].children[3],procedure,hysterectomy,exists,null,,,computable,hysterectomized at least 6 months prior to screening,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item5_C1,NCT00461136_inc__item5,C1,inclusion_criteria.children[4].children[0].children[0],vital,blood pressure,>=,scalar,"""135/85""",mm Hg,partial,Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),,duplicate_identical_leaf,,,layer1b:duplicate_identical_leaf,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item5_C2,NCT00461136_inc__item5,C2,inclusion_criteria.children[4].children[0].children[1],vital,blood pressure,<,scalar,"""170/105""",mm Hg,partial,Patients on ongoing hypertensive therapy must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),,duplicate_identical_leaf,,,layer1b:duplicate_identical_leaf,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item5_C3,NCT00461136_inc__item5,C3,inclusion_criteria.children[4].children[0].children[2],drug,stable antihypertensive medications,exists,null,,,partial,patients must be on stable antihypertensive medications for at least 8 weeks prior to baseline (Day -1),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item5_C4,NCT00461136_inc__item5,C4,inclusion_criteria.children[4].children[1].children[0],vital,blood pressure,>=,scalar,"""135/85""",mm Hg,partial,Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),,duplicate_identical_leaf,,,layer1b:duplicate_identical_leaf,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item5_C5,NCT00461136_inc__item5,C5,inclusion_criteria.children[4].children[1].children[1],vital,blood pressure,<,scalar,"""170/105""",mm Hg,partial,Newly diagnosed hypertensive patients must have a blood pressure ≥ 135/85 mm Hg but lower than 170/105 mm Hg at baseline (Day -1),,duplicate_identical_leaf,,,layer1b:duplicate_identical_leaf,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item6_C1,NCT00461136_inc__item6,C1,inclusion_criteria.children[5].children[0],drug,hypoglycemic medications,exists,null,,,partial,Patients must be on stable hypoglycemic medications,,,critical_qualifier_missing_from_entity,,layer1c:critical_qualifier_missing_from_entity,soft_semantic_warning,low_to_medium,continue_to_layer2_grounding_screen,soft_semantic:critical_qualifier_missing_from_entity,0.4,0,1,0
B,NCT00461136,NCT00461136_inc__item6_C2,NCT00461136_inc__item6,C2,inclusion_criteria.children[5].children[1],drug,hypoglycemic medications,exists,null,,,partial,for at least 8 weeks prior to Visit 2 ( Day -1),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C1,NCT00461136_inc__item7,C1,inclusion_criteria.children[6].children[0],other,willing to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications,exists,null,,,non_computable,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C2,NCT00461136_inc__item7,C2,inclusion_criteria.children[6].children[1],other,medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI) medications,exists,null,,,partial,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C3,NCT00461136_inc__item7,C3,inclusion_criteria.children[6].children[2],other,willing to discontinue all Angiotensin receptor blocker (ARB) medications,exists,null,,,non_computable,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C4,NCT00461136_inc__item7,C4,inclusion_criteria.children[6].children[3],other,medically able to discontinue all Angiotensin receptor blocker (ARB) medications,exists,null,,,partial,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C5,NCT00461136_inc__item7,C5,inclusion_criteria.children[6].children[4],other,willing to discontinue all aldosterone receptor antagonist medications,exists,null,,,non_computable,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C6,NCT00461136_inc__item7,C6,inclusion_criteria.children[6].children[5],other,medically able to discontinue all aldosterone receptor antagonist medications,exists,null,,,partial,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C7,NCT00461136_inc__item7,C7,inclusion_criteria.children[6].children[6],other,willing to discontinue all potassium sparing diuretic medications,exists,null,,,non_computable,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item7_C8,NCT00461136_inc__item7,C8,inclusion_criteria.children[6].children[7],other,medically able to discontinue all potassium sparing diuretic medications,exists,null,,,partial,"Patients must be willing and medically able to discontinue all Angiotensin-converting enzyme inhibitor (ACEI), Angiotensin receptor blocker (ARB), aldosterone receptor antagonist and potassium sparing diuretic medications for the duration of the study.",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item8_C1,NCT00461136_inc__item8,C1,inclusion_criteria.children[7],vital,oral body temperature,between,range,"{""min"": 35.0, ""max"": 37.5}",°C,computable,Oral body temperature within the range 35.0-37.5 °C,,,temporal_marker_without_temporal_context,,layer1c:temporal_marker_without_temporal_context,soft_semantic_warning,low_to_medium,continue_to_layer2_grounding_screen,soft_semantic:temporal_marker_without_temporal_context,0.4,0,1,0
B,NCT00461136,NCT00461136_inc__item9_C1,NCT00461136_inc__item9,C1,inclusion_criteria.children[8],other,able to provide written informed consent,exists,null,,,non_computable,Able to provide written informed consent prior to study participation.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item10_C1,NCT00461136_inc__item10,C1,inclusion_criteria.children[9].children[0],other,Able to communicate well with the investigator,exists,null,,,non_computable,Able to communicate well with the investigator,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_inc__item10_C2,NCT00461136_inc__item10,C2,inclusion_criteria.children[9].children[1],other,comply with the requirements of the study,exists,null,,,non_computable,comply with the requirements of the study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item1_C1,NCT00461136_exc__item1,C1,exclusion_criteria.children[0].children[0].children[0],condition,Severe Hypertension Grade 3 WHO classification,exists,null,,,partial,Severe Hypertension Grade 3 WHO classification,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item1_C2,NCT00461136_exc__item1,C2,exclusion_criteria.children[0].children[0].children[1],vital,Mean Sitting Diastolic Blood Pressure (MSDBP),>=,scalar,110,mmHg,partial,Mean Sitting Diastolic Blood Pressure (MSDBP) 110 mmHg,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item1_C3,NCT00461136_exc__item1,C3,exclusion_criteria.children[0].children[1],vital,Mean Sitting Systolic Blood Pressure MSSBP,>=,scalar,180,mmHg,partial,Mean Sitting Systolic Blood Pressure MSSBP 180 mmHg,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item2_C1,NCT00461136_exc__item2,C1,exclusion_criteria.children[1].children[0],drug,Acetylsalicyclic acid (ASA),>,scalar,1,g/day,computable,Acetylsalicyclic acid (ASA) treatment >1g/day,,,comparison_entity_mismatch_from_source;comparison_with_non_quantitative_entity,,layer1c:comparison_entity_mismatch_from_source;layer1c:comparison_with_non_quantitative_entity,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:comparison_entity_mismatch_from_source; soft_semantic:comparison_with_non_quantitative_entity,1.0,1,1,0
B,NCT00461136,NCT00461136_exc__item2_C2,NCT00461136_exc__item2,C2,exclusion_criteria.children[1].children[1],drug,Non steroidal anti-inflammatory drug (NSAIDs),exists,null,,,partial,regular use of Non steroidal anti-inflammatory drug (NSAIDs),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item3_C1,NCT00461136_exc__item3,C1,exclusion_criteria.children[2].children[0],condition,kidney disease,exists,null,,,computable,Kidney disease not caused by diabetes or hypertension,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item3_C2,NCT00461136_exc__item3,C2,exclusion_criteria.children[2].children[1],condition,kidney disease caused by diabetes,not_exists,null,,,partial,not caused by diabetes,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item3_C3,NCT00461136_exc__item3,C3,exclusion_criteria.children[2].children[2],condition,kidney disease caused by hypertension,not_exists,null,,,partial,or hypertension,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item4_C1,NCT00461136_exc__item4,C1,exclusion_criteria.children[3].children[0],lab,serum potassium,<,scalar,3.5,mEq/L,computable,Serum potassium < 3.5 or > 5.1 mEq/L,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item4_C2,NCT00461136_exc__item4,C2,exclusion_criteria.children[3].children[1],lab,serum potassium,>,scalar,5.1,mEq/L,computable,Serum potassium < 3.5 or > 5.1 mEq/L,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item5_C1,NCT00461136_exc__item5,C1,exclusion_criteria.children[4],lab,GFR (MDRD formula),<,scalar,40,ml/min/1.73m2,computable,GFR < 40 ml/min/1.73m2 as measured by the MDRD formula,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item6_C1,NCT00461136_exc__item6,C1,exclusion_criteria.children[5],lab,Serum albumin,<,scalar,2.0,mg/dL,computable,Serum albumin < 2.0mg/dL,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item7_C1,NCT00461136_exc__item7,C1,exclusion_criteria.children[6].children[0],condition,hypertensive encephalopathy,exists,null,,,partial,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item7_C2,NCT00461136_exc__item7,C2,exclusion_criteria.children[6].children[1],condition,cerebrovascular accident,exists,null,,,partial,History of hypertensive encephalopathy or cerebrovascular accident at any time prior to Visit1.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item8_C1,NCT00461136_exc__item8,C1,exclusion_criteria.children[7].children[0],condition,heart failure,exists,null,,,computable,Current diagnosis of heart failure (New York Heart Association (NYHA) Class II-IV),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item8_C2,NCT00461136_exc__item8,C2,exclusion_criteria.children[7].children[1],stage,New York Heart Association (NYHA) Class,between,range,"{""min"": ""II"", ""max"": ""IV""}",,partial,New York Heart Association (NYHA) Class II-IV,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item9_C1,NCT00461136_exc__item9,C1,exclusion_criteria.children[8].children[0],condition,myocardial infarction,exists,null,,,partial,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",,,temporal_anchor_mismatch_from_source,,layer1c:temporal_anchor_mismatch_from_source,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item9_C2,NCT00461136_exc__item9,C2,exclusion_criteria.children[8].children[1],condition,unstable angina pectoris,exists,null,,,partial,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",,,temporal_anchor_mismatch_from_source,,layer1c:temporal_anchor_mismatch_from_source,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item9_C3,NCT00461136_exc__item9,C3,exclusion_criteria.children[8].children[2],procedure,coronary bypass surgery,exists,null,,,partial,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",,,temporal_anchor_mismatch_from_source,,layer1c:temporal_anchor_mismatch_from_source,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item9_C4,NCT00461136_exc__item9,C4,exclusion_criteria.children[8].children[3],procedure,percutaneous coronary intervention (PCI),exists,null,,,partial,"History of myocardial infarction, unstable angina pectoris, coronary bypass surgery, or any percutaneous coronary intervention (PCI) during the 6 months prior to Visit 1",,,temporal_anchor_mismatch_from_source,,layer1c:temporal_anchor_mismatch_from_source,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0
B,NCT00461136,NCT00461136_exc__item10_C1,NCT00461136_exc__item10,C1,exclusion_criteria.children[9].children[0],condition,second degree heart block,exists,null,,,computable,Second or third degree heart block,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item10_C2,NCT00461136_exc__item10,C2,exclusion_criteria.children[9].children[1].children[0],condition,third degree heart block,exists,null,,,computable,third degree heart block,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item10_C3,NCT00461136_exc__item10,C3,exclusion_criteria.children[9].children[1].children[1],procedure,pacemaker,not_exists,null,,,computable,without a pacemaker,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item11_C1,NCT00461136_exc__item11,C1,exclusion_criteria.children[10].children[0],condition,potentially life threatening arrhythmia,exists,null,,,partial,Concurrent potentially life threatening arrhythmia,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item11_C2,NCT00461136_exc__item11,C2,exclusion_criteria.children[10].children[1],condition,symptomatic arrhythmia,exists,null,,,partial,symptomatic arrhythmia,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item12_C1,NCT00461136_exc__item12,C1,exclusion_criteria.children[11],condition,clinically significant valvular heart disease,exists,null,,,partial,Clinically significant valvular heart disease,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item13_C1,NCT00461136_exc__item13,C1,exclusion_criteria.children[12],condition,Type 1 diabetes mellitus,exists,null,,,computable,Type 1 diabetes mellitus,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT00461136,NCT00461136_exc__item14_C1,NCT00461136_exc__item14,C1,exclusion_criteria.children[13].children[0],condition,"Type II diabetes mellitus, uncontrolled",exists,null,,,partial,Uncontrolled Type II diabetes mellitus,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
